dataset,time,obs_value,freq,age,sex,indic_il,unit,geo
ilc_di03,2010,23427.0,A,Y25-54,M,MED_E,EUR,FI
ilc_di03,2010,17291.0,A,Y25-54,M,MED_E,EUR,IT
ilc_di03,2010,23427.0,A,Y25-54,M,MED_E,NAC,FI
ilc_di03,2010,17291.0,A,Y25-54,M,MED_E,NAC,IT
ilc_di03,2010,18887.0,A,Y25-54,M,MED_E,PPS,FI
ilc_di03,2010,16491.0,A,Y25-54,M,MED_E,PPS,IT
ilc_di03,2010,25118.0,A,Y25-54,M,MEI_E,EUR,FI
ilc_di03,2010,19018.0,A,Y25-54,M,MEI_E,EUR,IT
ilc_di03,2010,25118.0,A,Y25-54,M,MEI_E,NAC,FI
ilc_di03,2010,19018.0,A,Y25-54,M,MEI_E,NAC,IT
ilc_di03,2010,20250.0,A,Y25-54,M,MEI_E,PPS,FI
ilc_di03,2010,18138.0,A,Y25-54,M,MEI_E,PPS,IT
ilc_di03,2010,23350.0,A,Y25-54,T,MED_E,EUR,FI
ilc_di03,2010,16909.0,A,Y25-54,T,MED_E,EUR,IT
ilc_di03,2010,23350.0,A,Y25-54,T,MED_E,NAC,FI
ilc_di03,2010,16909.0,A,Y25-54,T,MED_E,NAC,IT
ilc_di03,2010,18825.0,A,Y25-54,T,MED_E,PPS,FI
ilc_di03,2010,16127.0,A,Y25-54,T,MED_E,PPS,IT
ilc_di03,2010,25166.0,A,Y25-54,T,MEI_E,EUR,FI
ilc_di03,2010,18738.0,A,Y25-54,T,MEI_E,EUR,IT
ilc_di03,2010,25166.0,A,Y25-54,T,MEI_E,NAC,FI
ilc_di03,2010,18738.0,A,Y25-54,T,MEI_E,NAC,IT
ilc_di03,2010,20289.0,A,Y25-54,T,MEI_E,PPS,FI
ilc_di03,2010,17871.0,A,Y25-54,T,MEI_E,PPS,IT
ilc_di03,2010,24166.0,A,Y50-64,F,MED_E,EUR,FI
ilc_di03,2010,18298.0,A,Y50-64,F,MED_E,EUR,IT
ilc_di03,2010,24166.0,A,Y50-64,F,MED_E,NAC,FI
ilc_di03,2010,18298.0,A,Y50-64,F,MED_E,NAC,IT
ilc_di03,2010,19483.0,A,Y50-64,F,MED_E,PPS,FI
ilc_di03,2010,17451.0,A,Y50-64,F,MED_E,PPS,IT
ilc_di03,2010,26874.0,A,Y50-64,F,MEI_E,EUR,FI
ilc_di03,2010,20940.0,A,Y50-64,F,MEI_E,EUR,IT
ilc_di03,2010,26874.0,A,Y50-64,F,MEI_E,NAC,FI
ilc_di03,2010,20940.0,A,Y50-64,F,MEI_E,NAC,IT
ilc_di03,2010,21666.0,A,Y50-64,F,MEI_E,PPS,FI
ilc_di03,2010,19971.0,A,Y50-64,F,MEI_E,PPS,IT
ilc_di03,2010,24719.0,A,Y50-64,M,MED_E,EUR,FI
ilc_di03,2010,18918.0,A,Y50-64,M,MED_E,EUR,IT
ilc_di03,2010,24719.0,A,Y50-64,M,MED_E,NAC,FI
ilc_di03,2010,18918.0,A,Y50-64,M,MED_E,NAC,IT
ilc_di03,2010,19928.0,A,Y50-64,M,MED_E,PPS,FI
ilc_di03,2010,18042.0,A,Y50-64,M,MED_E,PPS,IT
ilc_di03,2010,27217.0,A,Y50-64,M,MEI_E,EUR,FI
ilc_di03,2010,21667.0,A,Y50-64,M,MEI_E,EUR,IT
ilc_di03,2010,27217.0,A,Y50-64,M,MEI_E,NAC,FI
ilc_di03,2010,21667.0,A,Y50-64,M,MEI_E,NAC,IT
ilc_di03,2010,21942.0,A,Y50-64,M,MEI_E,PPS,FI
ilc_di03,2010,20665.0,A,Y50-64,M,MEI_E,PPS,IT
ilc_di03,2010,24467.0,A,Y50-64,T,MED_E,EUR,FI
ilc_di03,2010,18627.0,A,Y50-64,T,MED_E,EUR,IT
ilc_di03,2010,24467.0,A,Y50-64,T,MED_E,NAC,FI
ilc_di03,2010,18627.0,A,Y50-64,T,MED_E,NAC,IT
ilc_di03,2010,19725.0,A,Y50-64,T,MED_E,PPS,FI
ilc_di03,2010,17765.0,A,Y50-64,T,MED_E,PPS,IT
ilc_di03,2010,27043.0,A,Y50-64,T,MEI_E,EUR,FI
ilc_di03,2010,21295.0,A,Y50-64,T,MEI_E,EUR,IT
ilc_di03,2010,27043.0,A,Y50-64,T,MEI_E,NAC,FI
ilc_di03,2010,21295.0,A,Y50-64,T,MEI_E,NAC,IT
ilc_di03,2010,21802.0,A,Y50-64,T,MEI_E,PPS,FI
ilc_di03,2010,20309.0,A,Y50-64,T,MEI_E,PPS,IT
ilc_di03,2010,23889.0,A,Y55-64,F,MED_E,EUR,FI
ilc_di03,2010,18385.0,A,Y55-64,F,MED_E,EUR,IT
ilc_di03,2010,23889.0,A,Y55-64,F,MED_E,NAC,FI
ilc_di03,2010,18385.0,A,Y55-64,F,MED_E,NAC,IT
ilc_di03,2010,19259.0,A,Y55-64,F,MED_E,PPS,FI
ilc_di03,2010,17534.0,A,Y55-64,F,MED_E,PPS,IT
ilc_di03,2010,26730.0,A,Y55-64,F,MEI_E,EUR,FI
ilc_di03,2010,21057.0,A,Y55-64,F,MEI_E,EUR,IT
ilc_di03,2010,26730.0,A,Y55-64,F,MEI_E,NAC,FI
ilc_di03,2010,21057.0,A,Y55-64,F,MEI_E,NAC,IT
ilc_di03,2010,21549.0,A,Y55-64,F,MEI_E,PPS,FI
ilc_di03,2010,20083.0,A,Y55-64,F,MEI_E,PPS,IT
ilc_di03,2010,24569.0,A,Y55-64,M,MED_E,EUR,FI
ilc_di03,2010,19541.0,A,Y55-64,M,MED_E,EUR,IT
ilc_di03,2010,24569.0,A,Y55-64,M,MED_E,NAC,FI
ilc_di03,2010,19541.0,A,Y55-64,M,MED_E,NAC,IT
ilc_di03,2010,19807.0,A,Y55-64,M,MED_E,PPS,FI
ilc_di03,2010,18637.0,A,Y55-64,M,MED_E,PPS,IT
ilc_di03,2010,27191.0,A,Y55-64,M,MEI_E,EUR,FI
ilc_di03,2010,22463.0,A,Y55-64,M,MEI_E,EUR,IT
ilc_di03,2010,27191.0,A,Y55-64,M,MEI_E,NAC,FI
ilc_di03,2010,22463.0,A,Y55-64,M,MEI_E,NAC,IT
ilc_di03,2010,21922.0,A,Y55-64,M,MEI_E,PPS,FI
ilc_di03,2010,21423.0,A,Y55-64,M,MEI_E,PPS,IT
ilc_di03,2010,24278.0,A,Y55-64,T,MED_E,EUR,FI
ilc_di03,2010,18961.0,A,Y55-64,T,MED_E,EUR,IT
ilc_di03,2010,24278.0,A,Y55-64,T,MED_E,NAC,FI
ilc_di03,2010,18961.0,A,Y55-64,T,MED_E,NAC,IT
ilc_di03,2010,19573.0,A,Y55-64,T,MED_E,PPS,FI
ilc_di03,2010,18083.0,A,Y55-64,T,MED_E,PPS,IT
ilc_di03,2010,26956.0,A,Y55-64,T,MEI_E,EUR,FI
ilc_di03,2010,21740.0,A,Y55-64,T,MEI_E,EUR,IT
ilc_di03,2010,26956.0,A,Y55-64,T,MEI_E,NAC,FI
ilc_di03,2010,21740.0,A,Y55-64,T,MEI_E,NAC,IT
ilc_di03,2010,21732.0,A,Y55-64,T,MEI_E,PPS,FI
ilc_di03,2010,20734.0,A,Y55-64,T,MEI_E,PPS,IT
ilc_di03,2010,21971.0,A,Y6-11,F,MED_E,EUR,FI
ilc_di03,2010,13639.0,A,Y6-11,F,MED_E,EUR,IT
ilc_di03,2010,21971.0,A,Y6-11,F,MED_E,NAC,FI
ilc_di03,2010,13639.0,A,Y6-11,F,MED_E,NAC,IT
ilc_di03,2010,17713.0,A,Y6-11,F,MED_E,PPS,FI
ilc_di03,2010,13008.0,A,Y6-11,F,MED_E,PPS,IT
ilc_di03,2010,23657.0,A,Y6-11,F,MEI_E,EUR,FI
ilc_di03,2010,15400.0,A,Y6-11,F,MEI_E,EUR,IT
ilc_di03,2010,23657.0,A,Y6-11,F,MEI_E,NAC,FI
ilc_di03,2010,15400.0,A,Y6-11,F,MEI_E,NAC,IT
ilc_di03,2010,19072.0,A,Y6-11,F,MEI_E,PPS,FI
ilc_di03,2010,14687.0,A,Y6-11,F,MEI_E,PPS,IT
ilc_di03,2010,21427.0,A,Y6-11,M,MED_E,EUR,FI
ilc_di03,2010,13764.0,A,Y6-11,M,MED_E,EUR,IT
ilc_di03,2010,21427.0,A,Y6-11,M,MED_E,NAC,FI
ilc_di03,2010,13764.0,A,Y6-11,M,MED_E,NAC,IT
ilc_di03,2010,17275.0,A,Y6-11,M,MED_E,PPS,FI
ilc_di03,2010,13127.0,A,Y6-11,M,MED_E,PPS,IT
ilc_di03,2010,24150.0,A,Y6-11,M,MEI_E,EUR,FI
ilc_di03,2010,16208.0,A,Y6-11,M,MEI_E,EUR,IT
ilc_di03,2010,24150.0,A,Y6-11,M,MEI_E,NAC,FI
ilc_di03,2010,16208.0,A,Y6-11,M,MEI_E,NAC,IT
ilc_di03,2010,19470.0,A,Y6-11,M,MEI_E,PPS,FI
ilc_di03,2010,15458.0,A,Y6-11,M,MEI_E,PPS,IT
ilc_di03,2010,21597.0,A,Y6-11,T,MED_E,EUR,FI
ilc_di03,2010,13710.0,A,Y6-11,T,MED_E,EUR,IT
ilc_di03,2010,21597.0,A,Y6-11,T,MED_E,NAC,FI
ilc_di03,2010,13710.0,A,Y6-11,T,MED_E,NAC,IT
ilc_di03,2010,17411.0,A,Y6-11,T,MED_E,PPS,FI
ilc_di03,2010,13075.0,A,Y6-11,T,MED_E,PPS,IT
ilc_di03,2010,23912.0,A,Y6-11,T,MEI_E,EUR,FI
ilc_di03,2010,15810.0,A,Y6-11,T,MEI_E,EUR,IT
ilc_di03,2010,23912.0,A,Y6-11,T,MEI_E,NAC,FI
ilc_di03,2010,15810.0,A,Y6-11,T,MEI_E,NAC,IT
ilc_di03,2010,19278.0,A,Y6-11,T,MEI_E,PPS,FI
ilc_di03,2010,15078.0,A,Y6-11,T,MEI_E,PPS,IT
ilc_di03,2010,20903.0,A,Y_GE16,F,MED_E,EUR,FI
ilc_di03,2010,15762.0,A,Y_GE16,F,MED_E,EUR,IT
ilc_di03,2010,20903.0,A,Y_GE16,F,MED_E,NAC,FI
ilc_di03,2010,15762.0,A,Y_GE16,F,MED_E,NAC,IT
ilc_di03,2010,16852.0,A,Y_GE16,F,MED_E,PPS,FI
ilc_di03,2010,15033.0,A,Y_GE16,F,MED_E,PPS,IT
ilc_di03,2010,23165.0,A,Y_GE16,F,MEI_E,EUR,FI
ilc_di03,2010,18109.0,A,Y_GE16,F,MEI_E,EUR,IT
ilc_di03,2010,23165.0,A,Y_GE16,F,MEI_E,NAC,FI
ilc_di03,2010,18109.0,A,Y_GE16,F,MEI_E,NAC,IT
ilc_di03,2010,18676.0,A,Y_GE16,F,MEI_E,PPS,FI
ilc_di03,2010,17271.0,A,Y_GE16,F,MEI_E,PPS,IT
ilc_di03,2010,22141.0,A,Y_GE16,M,MED_E,EUR,FI
ilc_di03,2010,17007.0,A,Y_GE16,M,MED_E,EUR,IT
ilc_di03,2010,22141.0,A,Y_GE16,M,MED_E,NAC,FI
ilc_di03,2010,17007.0,A,Y_GE16,M,MED_E,NAC,IT
ilc_di03,2010,17850.0,A,Y_GE16,M,MED_E,PPS,FI
ilc_di03,2010,16220.0,A,Y_GE16,M,MED_E,PPS,IT
ilc_di03,2010,24241.0,A,Y_GE16,M,MEI_E,EUR,FI
ilc_di03,2010,19220.0,A,Y_GE16,M,MEI_E,EUR,IT
ilc_di03,2010,24241.0,A,Y_GE16,M,MEI_E,NAC,FI
ilc_di03,2010,19220.0,A,Y_GE16,M,MEI_E,NAC,IT
ilc_di03,2010,19543.0,A,Y_GE16,M,MEI_E,PPS,FI
ilc_di03,2010,18330.0,A,Y_GE16,M,MEI_E,PPS,IT
ilc_di03,2010,21480.0,A,Y_GE16,T,MED_E,EUR,FI
ilc_di03,2010,16381.0,A,Y_GE16,T,MED_E,EUR,IT
ilc_di03,2010,21480.0,A,Y_GE16,T,MED_E,NAC,FI
ilc_di03,2010,16381.0,A,Y_GE16,T,MED_E,NAC,IT
ilc_di03,2010,17317.0,A,Y_GE16,T,MED_E,PPS,FI
ilc_di03,2010,15623.0,A,Y_GE16,T,MED_E,PPS,IT
ilc_di03,2010,23688.0,A,Y_GE16,T,MEI_E,EUR,FI
ilc_di03,2010,18642.0,A,Y_GE16,T,MEI_E,EUR,IT
ilc_di03,2010,23688.0,A,Y_GE16,T,MEI_E,NAC,FI
ilc_di03,2010,18642.0,A,Y_GE16,T,MEI_E,NAC,IT
ilc_di03,2010,19098.0,A,Y_GE16,T,MEI_E,PPS,FI
ilc_di03,2010,17779.0,A,Y_GE16,T,MEI_E,PPS,IT
ilc_di03,2010,20911.0,A,Y_GE18,F,MED_E,EUR,FI
ilc_di03,2010,15842.0,A,Y_GE18,F,MED_E,EUR,IT
ilc_di03,2010,20911.0,A,Y_GE18,F,MED_E,NAC,FI
ilc_di03,2010,15842.0,A,Y_GE18,F,MED_E,NAC,IT
ilc_di03,2010,16858.0,A,Y_GE18,F,MED_E,PPS,FI
ilc_di03,2010,15109.0,A,Y_GE18,F,MED_E,PPS,IT
ilc_di03,2010,23215.0,A,Y_GE18,F,MEI_E,EUR,FI
ilc_di03,2010,18169.0,A,Y_GE18,F,MEI_E,EUR,IT
ilc_di03,2010,23215.0,A,Y_GE18,F,MEI_E,NAC,FI
ilc_di03,2010,18169.0,A,Y_GE18,F,MEI_E,NAC,IT
ilc_di03,2010,18716.0,A,Y_GE18,F,MEI_E,PPS,FI
ilc_di03,2010,17328.0,A,Y_GE18,F,MEI_E,PPS,IT
ilc_di03,2010,22210.0,A,Y_GE18,M,MED_E,EUR,FI
ilc_di03,2010,17097.0,A,Y_GE18,M,MED_E,EUR,IT
ilc_di03,2010,22210.0,A,Y_GE18,M,MED_E,NAC,FI
ilc_di03,2010,17097.0,A,Y_GE18,M,MED_E,NAC,IT
ilc_di03,2010,17906.0,A,Y_GE18,M,MED_E,PPS,FI
ilc_di03,2010,16305.0,A,Y_GE18,M,MED_E,PPS,IT
ilc_di03,2010,24315.0,A,Y_GE18,M,MEI_E,EUR,FI
ilc_di03,2010,19279.0,A,Y_GE18,M,MEI_E,EUR,IT
ilc_di03,2010,24315.0,A,Y_GE18,M,MEI_E,NAC,FI
ilc_di03,2010,19279.0,A,Y_GE18,M,MEI_E,NAC,IT
ilc_di03,2010,19603.0,A,Y_GE18,M,MEI_E,PPS,FI
ilc_di03,2010,18387.0,A,Y_GE18,M,MEI_E,PPS,IT
ilc_di03,2010,21523.0,A,Y_GE18,T,MED_E,EUR,FI
ilc_di03,2010,16453.0,A,Y_GE18,T,MED_E,EUR,IT
ilc_di03,2010,21523.0,A,Y_GE18,T,MED_E,NAC,FI
ilc_di03,2010,16453.0,A,Y_GE18,T,MED_E,NAC,IT
ilc_di03,2010,17352.0,A,Y_GE18,T,MED_E,PPS,FI
ilc_di03,2010,15692.0,A,Y_GE18,T,MED_E,PPS,IT
ilc_di03,2010,23749.0,A,Y_GE18,T,MEI_E,EUR,FI
ilc_di03,2010,18700.0,A,Y_GE18,T,MEI_E,EUR,IT
ilc_di03,2010,23749.0,A,Y_GE18,T,MEI_E,NAC,FI
ilc_di03,2010,18700.0,A,Y_GE18,T,MEI_E,NAC,IT
ilc_di03,2010,19146.0,A,Y_GE18,T,MEI_E,PPS,FI
ilc_di03,2010,17835.0,A,Y_GE18,T,MEI_E,PPS,IT
ilc_di03,2010,17822.0,A,Y_GE60,F,MED_E,EUR,FI
ilc_di03,2010,14950.0,A,Y_GE60,F,MED_E,EUR,IT
ilc_di03,2010,17822.0,A,Y_GE60,F,MED_E,NAC,FI
ilc_di03,2010,14950.0,A,Y_GE60,F,MED_E,NAC,IT
ilc_di03,2010,14368.0,A,Y_GE60,F,MED_E,PPS,FI
ilc_di03,2010,14258.0,A,Y_GE60,F,MED_E,PPS,IT
ilc_di03,2010,20606.0,A,Y_GE60,F,MEI_E,EUR,FI
ilc_di03,2010,17483.0,A,Y_GE60,F,MEI_E,EUR,IT
ilc_di03,2010,20606.0,A,Y_GE60,F,MEI_E,NAC,FI
ilc_di03,2010,17483.0,A,Y_GE60,F,MEI_E,NAC,IT
ilc_di03,2010,16612.0,A,Y_GE60,F,MEI_E,PPS,FI
ilc_di03,2010,16674.0,A,Y_GE60,F,MEI_E,PPS,IT
ilc_di03,2010,20166.0,A,Y_GE60,M,MED_E,EUR,FI
ilc_di03,2010,16649.0,A,Y_GE60,M,MED_E,EUR,IT
ilc_di03,2010,20166.0,A,Y_GE60,M,MED_E,NAC,FI
ilc_di03,2010,16649.0,A,Y_GE60,M,MED_E,NAC,IT
ilc_di03,2010,16258.0,A,Y_GE60,M,MED_E,PPS,FI
ilc_di03,2010,15879.0,A,Y_GE60,M,MED_E,PPS,IT
ilc_di03,2010,23383.0,A,Y_GE60,M,MEI_E,EUR,FI
ilc_di03,2010,19526.0,A,Y_GE60,M,MEI_E,EUR,IT
ilc_di03,2010,23383.0,A,Y_GE60,M,MEI_E,NAC,FI
ilc_di03,2010,19526.0,A,Y_GE60,M,MEI_E,NAC,IT
ilc_di03,2010,18852.0,A,Y_GE60,M,MEI_E,PPS,FI
ilc_di03,2010,18622.0,A,Y_GE60,M,MEI_E,PPS,IT
ilc_di03,2010,18892.0,A,Y_GE60,T,MED_E,EUR,FI
ilc_di03,2010,15615.0,A,Y_GE60,T,MED_E,EUR,IT
ilc_di03,2010,18892.0,A,Y_GE60,T,MED_E,NAC,FI
ilc_di03,2010,15615.0,A,Y_GE60,T,MED_E,NAC,IT
ilc_di03,2010,15231.0,A,Y_GE60,T,MED_E,PPS,FI
ilc_di03,2010,14892.0,A,Y_GE60,T,MED_E,PPS,IT
ilc_di03,2010,21823.0,A,Y_GE60,T,MEI_E,EUR,FI
ilc_di03,2010,18375.0,A,Y_GE60,T,MEI_E,EUR,IT
ilc_di03,2010,21823.0,A,Y_GE60,T,MEI_E,NAC,FI
ilc_di03,2010,18375.0,A,Y_GE60,T,MEI_E,NAC,IT
ilc_di03,2010,17594.0,A,Y_GE60,T,MEI_E,PPS,FI
ilc_di03,2010,17525.0,A,Y_GE60,T,MEI_E,PPS,IT
ilc_di03,2010,16233.0,A,Y_GE65,F,MED_E,EUR,FI
ilc_di03,2010,14310.0,A,Y_GE65,F,MED_E,EUR,IT
ilc_di03,2010,16233.0,A,Y_GE65,F,MED_E,NAC,FI
ilc_di03,2010,14310.0,A,Y_GE65,F,MED_E,NAC,IT
ilc_di03,2010,13087.0,A,Y_GE65,F,MED_E,PPS,FI
ilc_di03,2010,13648.0,A,Y_GE65,F,MED_E,PPS,IT
ilc_di03,2010,18603.0,A,Y_GE65,F,MEI_E,EUR,FI
ilc_di03,2010,16552.0,A,Y_GE65,F,MEI_E,EUR,IT
ilc_di03,2010,18603.0,A,Y_GE65,F,MEI_E,NAC,FI
ilc_di03,2010,16552.0,A,Y_GE65,F,MEI_E,NAC,IT
ilc_di03,2010,14998.0,A,Y_GE65,F,MEI_E,PPS,FI
ilc_di03,2010,15786.0,A,Y_GE65,F,MEI_E,PPS,IT
ilc_di03,2010,18790.0,A,Y_GE65,M,MED_E,EUR,FI
ilc_di03,2010,15822.0,A,Y_GE65,M,MED_E,EUR,IT
ilc_di03,2010,18790.0,A,Y_GE65,M,MED_E,NAC,FI
ilc_di03,2010,15822.0,A,Y_GE65,M,MED_E,NAC,IT
ilc_di03,2010,15149.0,A,Y_GE65,M,MED_E,PPS,FI
ilc_di03,2010,15090.0,A,Y_GE65,M,MED_E,PPS,IT
ilc_di03,2010,21656.0,A,Y_GE65,M,MEI_E,EUR,FI
ilc_di03,2010,18639.0,A,Y_GE65,M,MEI_E,EUR,IT
ilc_di03,2010,21656.0,A,Y_GE65,M,MEI_E,NAC,FI
ilc_di03,2010,18639.0,A,Y_GE65,M,MEI_E,NAC,IT
ilc_di03,2010,17459.0,A,Y_GE65,M,MEI_E,PPS,FI
ilc_di03,2010,17777.0,A,Y_GE65,M,MEI_E,PPS,IT
ilc_di03,2010,17400.0,A,Y_GE65,T,MED_E,EUR,FI
ilc_di03,2010,14974.0,A,Y_GE65,T,MED_E,EUR,IT
ilc_di03,2010,17400.0,A,Y_GE65,T,MED_E,NAC,FI
ilc_di03,2010,14974.0,A,Y_GE65,T,MED_E,NAC,IT
ilc_di03,2010,14028.0,A,Y_GE65,T,MED_E,PPS,FI
ilc_di03,2010,14281.0,A,Y_GE65,T,MED_E,PPS,IT
ilc_di03,2010,19872.0,A,Y_GE65,T,MEI_E,EUR,FI
ilc_di03,2010,17434.0,A,Y_GE65,T,MEI_E,EUR,IT
ilc_di03,2010,19872.0,A,Y_GE65,T,MEI_E,NAC,FI
ilc_di03,2010,17434.0,A,Y_GE65,T,MEI_E,NAC,IT
ilc_di03,2010,16021.0,A,Y_GE65,T,MEI_E,PPS,FI
ilc_di03,2010,16627.0,A,Y_GE65,T,MEI_E,PPS,IT
ilc_di03,2010,14880.0,A,Y_GE75,F,MED_E,EUR,FI
ilc_di03,2010,13697.0,A,Y_GE75,F,MED_E,EUR,IT
ilc_di03,2010,14880.0,A,Y_GE75,F,MED_E,NAC,FI
ilc_di03,2010,13697.0,A,Y_GE75,F,MED_E,NAC,IT
ilc_di03,2010,11996.0,A,Y_GE75,F,MED_E,PPS,FI
ilc_di03,2010,13063.0,A,Y_GE75,F,MED_E,PPS,IT
ilc_di03,2010,17100.0,A,Y_GE75,F,MEI_E,EUR,FI
ilc_di03,2010,15517.0,A,Y_GE75,F,MEI_E,EUR,IT
ilc_di03,2010,17100.0,A,Y_GE75,F,MEI_E,NAC,FI
ilc_di03,2010,15517.0,A,Y_GE75,F,MEI_E,NAC,IT
ilc_di03,2010,13786.0,A,Y_GE75,F,MEI_E,PPS,FI
ilc_di03,2010,14799.0,A,Y_GE75,F,MEI_E,PPS,IT
ilc_di03,2010,16769.0,A,Y_GE75,M,MED_E,EUR,FI
ilc_di03,2010,15189.0,A,Y_GE75,M,MED_E,EUR,IT
ilc_di03,2010,16769.0,A,Y_GE75,M,MED_E,NAC,FI
ilc_di03,2010,15189.0,A,Y_GE75,M,MED_E,NAC,IT
ilc_di03,2010,13520.0,A,Y_GE75,M,MED_E,PPS,FI
ilc_di03,2010,14486.0,A,Y_GE75,M,MED_E,PPS,IT
ilc_di03,2010,20013.0,A,Y_GE75,M,MEI_E,EUR,FI
ilc_di03,2010,17065.0,A,Y_GE75,M,MEI_E,EUR,IT
ilc_di03,2010,20013.0,A,Y_GE75,M,MEI_E,NAC,FI
ilc_di03,2010,17065.0,A,Y_GE75,M,MEI_E,NAC,IT
ilc_di03,2010,16135.0,A,Y_GE75,M,MEI_E,PPS,FI
ilc_di03,2010,16275.0,A,Y_GE75,M,MEI_E,PPS,IT
ilc_di03,2010,15546.0,A,Y_GE75,T,MED_E,EUR,FI
ilc_di03,2010,14251.0,A,Y_GE75,T,MED_E,EUR,IT
ilc_di03,2010,15546.0,A,Y_GE75,T,MED_E,NAC,FI
ilc_di03,2010,14251.0,A,Y_GE75,T,MED_E,NAC,IT
ilc_di03,2010,12533.0,A,Y_GE75,T,MED_E,PPS,FI
ilc_di03,2010,13591.0,A,Y_GE75,T,MED_E,PPS,IT
ilc_di03,2010,18152.0,A,Y_GE75,T,MEI_E,EUR,FI
ilc_di03,2010,16102.0,A,Y_GE75,T,MEI_E,EUR,IT
ilc_di03,2010,18152.0,A,Y_GE75,T,MEI_E,NAC,FI
ilc_di03,2010,16102.0,A,Y_GE75,T,MEI_E,NAC,IT
ilc_di03,2010,14634.0,A,Y_GE75,T,MEI_E,PPS,FI
ilc_di03,2010,15357.0,A,Y_GE75,T,MEI_E,PPS,IT
ilc_di03,2010,20692.0,A,Y_LT16,F,MED_E,EUR,FI
ilc_di03,2010,13736.0,A,Y_LT16,F,MED_E,EUR,IT
ilc_di03,2010,20692.0,A,Y_LT16,F,MED_E,NAC,FI
ilc_di03,2010,13736.0,A,Y_LT16,F,MED_E,NAC,IT
ilc_di03,2010,16682.0,A,Y_LT16,F,MED_E,PPS,FI
ilc_di03,2010,13100.0,A,Y_LT16,F,MED_E,PPS,IT
ilc_di03,2010,22408.0,A,Y_LT16,F,MEI_E,EUR,FI
ilc_di03,2010,15446.0,A,Y_LT16,F,MEI_E,EUR,IT
ilc_di03,2010,22408.0,A,Y_LT16,F,MEI_E,NAC,FI
ilc_di03,2010,15446.0,A,Y_LT16,F,MEI_E,NAC,IT
ilc_di03,2010,18065.0,A,Y_LT16,F,MEI_E,PPS,FI
ilc_di03,2010,14731.0,A,Y_LT16,F,MEI_E,PPS,IT
ilc_di03,2010,20815.0,A,Y_LT16,M,MED_E,EUR,FI
ilc_di03,2010,14209.0,A,Y_LT16,M,MED_E,EUR,IT
ilc_di03,2010,20815.0,A,Y_LT16,M,MED_E,NAC,FI
ilc_di03,2010,14209.0,A,Y_LT16,M,MED_E,NAC,IT
ilc_di03,2010,16781.0,A,Y_LT16,M,MED_E,PPS,FI
ilc_di03,2010,13552.0,A,Y_LT16,M,MED_E,PPS,IT
ilc_di03,2010,23184.0,A,Y_LT16,M,MEI_E,EUR,FI
ilc_di03,2010,16317.0,A,Y_LT16,M,MEI_E,EUR,IT
ilc_di03,2010,23184.0,A,Y_LT16,M,MEI_E,NAC,FI
ilc_di03,2010,16317.0,A,Y_LT16,M,MEI_E,NAC,IT
ilc_di03,2010,18691.0,A,Y_LT16,M,MEI_E,PPS,FI
ilc_di03,2010,15562.0,A,Y_LT16,M,MEI_E,PPS,IT
ilc_di03,2010,20759.0,A,Y_LT16,T,MED_E,EUR,FI
ilc_di03,2010,13873.0,A,Y_LT16,T,MED_E,EUR,IT
ilc_di03,2010,20759.0,A,Y_LT16,T,MED_E,NAC,FI
ilc_di03,2010,13873.0,A,Y_LT16,T,MED_E,NAC,IT
ilc_di03,2010,16736.0,A,Y_LT16,T,MED_E,PPS,FI
ilc_di03,2010,13231.0,A,Y_LT16,T,MED_E,PPS,IT
ilc_di03,2010,22801.0,A,Y_LT16,T,MEI_E,EUR,FI
ilc_di03,2010,15895.0,A,Y_LT16,T,MEI_E,EUR,IT
ilc_di03,2010,22801.0,A,Y_LT16,T,MEI_E,NAC,FI
ilc_di03,2010,15895.0,A,Y_LT16,T,MEI_E,NAC,IT
ilc_di03,2010,18382.0,A,Y_LT16,T,MEI_E,PPS,FI
ilc_di03,2010,15160.0,A,Y_LT16,T,MEI_E,PPS,IT
ilc_di03,2010,20688.0,A,Y_LT18,F,MED_E,EUR,FI
ilc_di03,2010,13617.0,A,Y_LT18,F,MED_E,EUR,IT
ilc_di03,2010,20688.0,A,Y_LT18,F,MED_E,NAC,FI
ilc_di03,2010,13617.0,A,Y_LT18,F,MED_E,NAC,IT
ilc_di03,2010,16679.0,A,Y_LT18,F,MED_E,PPS,FI
ilc_di03,2010,12987.0,A,Y_LT18,F,MED_E,PPS,IT
ilc_di03,2010,22305.0,A,Y_LT18,F,MEI_E,EUR,FI
ilc_di03,2010,15460.0,A,Y_LT18,F,MEI_E,EUR,IT
ilc_di03,2010,22305.0,A,Y_LT18,F,MEI_E,NAC,FI
ilc_di03,2010,15460.0,A,Y_LT18,F,MEI_E,NAC,IT
ilc_di03,2010,17983.0,A,Y_LT18,F,MEI_E,PPS,FI
ilc_di03,2010,14745.0,A,Y_LT18,F,MEI_E,PPS,IT
ilc_di03,2010,20795.0,A,Y_LT18,M,MED_E,EUR,FI
ilc_di03,2010,14175.0,A,Y_LT18,M,MED_E,EUR,IT
ilc_di03,2010,20795.0,A,Y_LT18,M,MED_E,NAC,FI
ilc_di03,2010,14175.0,A,Y_LT18,M,MED_E,NAC,IT
ilc_di03,2010,16765.0,A,Y_LT18,M,MED_E,PPS,FI
ilc_di03,2010,13519.0,A,Y_LT18,M,MED_E,PPS,IT
