dataset,time,obs_value,freq,incgrp,building,deg_urb,unit,geo
ilc_lvho01,2006,0.4,A,A_MD60,OTH,DEG3,PC,FI
ilc_lvho01,2006,1.1,A,A_MD60,OTH,DEG3,PC,IT
ilc_lvho01,2006,0.4,A,A_MD60,OTH,TOTAL,PC,FI
ilc_lvho01,2006,2.9,A,A_MD60,OTH,TOTAL,PC,IT
ilc_lvho01,2006,23.5,A,A_MD60,TOTAL,DEG1,PC,FI
ilc_lvho01,2006,35.3,A,A_MD60,TOTAL,DEG1,PC,IT
ilc_lvho01,2006,14.3,A,A_MD60,TOTAL,DEG2,PC,FI
ilc_lvho01,2006,32.2,A,A_MD60,TOTAL,DEG2,PC,IT
ilc_lvho01,2006,49.6,A,A_MD60,TOTAL,DEG3,PC,FI
ilc_lvho01,2006,13.2,A,A_MD60,TOTAL,DEG3,PC,IT
ilc_lvho01,2006,87.4,A,A_MD60,TOTAL,TOTAL,PC,FI
ilc_lvho01,2006,80.7,A,A_MD60,TOTAL,TOTAL,PC,IT
ilc_lvho01,2006,2.7,A,B_MD60,FLAT,DEG1,PC,FI
ilc_lvho01,2006,5.2,A,B_MD60,FLAT,DEG1,PC,IT
ilc_lvho01,2006,1.3,A,B_MD60,FLAT,DEG2,PC,FI
ilc_lvho01,2006,2.8,A,B_MD60,FLAT,DEG2,PC,IT
ilc_lvho01,2006,2.1,A,B_MD60,FLAT,DEG3,PC,FI
ilc_lvho01,2006,1.2,A,B_MD60,FLAT,DEG3,PC,IT
ilc_lvho01,2006,6.1,A,B_MD60,FLAT,TOTAL,PC,FI
ilc_lvho01,2006,9.2,A,B_MD60,FLAT,TOTAL,PC,IT
ilc_lvho01,2006,2.6,A,B_MD60,FLAT_GE10,DEG1,PC,FI
ilc_lvho01,2006,2.8,A,B_MD60,FLAT_GE10,DEG1,PC,IT
ilc_lvho01,2006,1.2,A,B_MD60,FLAT_GE10,DEG2,PC,FI
ilc_lvho01,2006,0.9,A,B_MD60,FLAT_GE10,DEG2,PC,IT
ilc_lvho01,2006,1.9,A,B_MD60,FLAT_GE10,DEG3,PC,FI
ilc_lvho01,2006,0.2,A,B_MD60,FLAT_GE10,DEG3,PC,IT
ilc_lvho01,2006,5.7,A,B_MD60,FLAT_GE10,TOTAL,PC,FI
ilc_lvho01,2006,3.9,A,B_MD60,FLAT_GE10,TOTAL,PC,IT
ilc_lvho01,2006,0.1,A,B_MD60,FLAT_LT10,DEG1,PC,FI
ilc_lvho01,2006,2.5,A,B_MD60,FLAT_LT10,DEG1,PC,IT
ilc_lvho01,2006,0.1,A,B_MD60,FLAT_LT10,DEG2,PC,FI
ilc_lvho01,2006,1.9,A,B_MD60,FLAT_LT10,DEG2,PC,IT
ilc_lvho01,2006,0.2,A,B_MD60,FLAT_LT10,DEG3,PC,FI
ilc_lvho01,2006,1.0,A,B_MD60,FLAT_LT10,DEG3,PC,IT
ilc_lvho01,2006,0.3,A,B_MD60,FLAT_LT10,TOTAL,PC,FI
ilc_lvho01,2006,5.3,A,B_MD60,FLAT_LT10,TOTAL,PC,IT
ilc_lvho01,2006,0.3,A,B_MD60,HOUSE,DEG1,PC,FI
ilc_lvho01,2006,2.0,A,B_MD60,HOUSE,DEG1,PC,IT
ilc_lvho01,2006,0.6,A,B_MD60,HOUSE,DEG2,PC,FI
ilc_lvho01,2006,3.9,A,B_MD60,HOUSE,DEG2,PC,IT
ilc_lvho01,2006,5.4,A,B_MD60,HOUSE,DEG3,PC,FI
ilc_lvho01,2006,2.6,A,B_MD60,HOUSE,DEG3,PC,IT
ilc_lvho01,2006,6.3,A,B_MD60,HOUSE,TOTAL,PC,FI
ilc_lvho01,2006,8.5,A,B_MD60,HOUSE,TOTAL,PC,IT
ilc_lvho01,2006,0.1,A,B_MD60,HOUSE_D,DEG1,PC,FI
ilc_lvho01,2006,1.0,A,B_MD60,HOUSE_D,DEG1,PC,IT
ilc_lvho01,2006,0.2,A,B_MD60,HOUSE_D,DEG2,PC,FI
ilc_lvho01,2006,2.5,A,B_MD60,HOUSE_D,DEG2,PC,IT
ilc_lvho01,2006,3.8,A,B_MD60,HOUSE_D,DEG3,PC,FI
ilc_lvho01,2006,1.8,A,B_MD60,HOUSE_D,DEG3,PC,IT
ilc_lvho01,2006,4.2,A,B_MD60,HOUSE_D,TOTAL,PC,FI
ilc_lvho01,2006,5.2,A,B_MD60,HOUSE_D,TOTAL,PC,IT
ilc_lvho01,2006,0.2,A,B_MD60,HOUSE_SD,DEG1,PC,FI
ilc_lvho01,2006,1.0,A,B_MD60,HOUSE_SD,DEG1,PC,IT
ilc_lvho01,2006,0.4,A,B_MD60,HOUSE_SD,DEG2,PC,FI
ilc_lvho01,2006,1.4,A,B_MD60,HOUSE_SD,DEG2,PC,IT
ilc_lvho01,2006,1.6,A,B_MD60,HOUSE_SD,DEG3,PC,FI
ilc_lvho01,2006,0.8,A,B_MD60,HOUSE_SD,DEG3,PC,IT
ilc_lvho01,2006,2.1,A,B_MD60,HOUSE_SD,TOTAL,PC,FI
ilc_lvho01,2006,3.3,A,B_MD60,HOUSE_SD,TOTAL,PC,IT
ilc_lvho01,2006,0.0,A,B_MD60,OTH,DEG1,PC,FI
ilc_lvho01,2006,0.4,A,B_MD60,OTH,DEG1,PC,IT
ilc_lvho01,2006,0.0,A,B_MD60,OTH,DEG2,PC,FI
ilc_lvho01,2006,0.7,A,B_MD60,OTH,DEG2,PC,IT
ilc_lvho01,2006,0.1,A,B_MD60,OTH,DEG3,PC,FI
ilc_lvho01,2006,0.5,A,B_MD60,OTH,DEG3,PC,IT
ilc_lvho01,2006,0.1,A,B_MD60,OTH,TOTAL,PC,FI
ilc_lvho01,2006,1.6,A,B_MD60,OTH,TOTAL,PC,IT
ilc_lvho01,2006,3.0,A,B_MD60,TOTAL,DEG1,PC,FI
ilc_lvho01,2006,7.6,A,B_MD60,TOTAL,DEG1,PC,IT
ilc_lvho01,2006,1.9,A,B_MD60,TOTAL,DEG2,PC,FI
ilc_lvho01,2006,7.4,A,B_MD60,TOTAL,DEG2,PC,IT
ilc_lvho01,2006,7.6,A,B_MD60,TOTAL,DEG3,PC,FI
ilc_lvho01,2006,4.3,A,B_MD60,TOTAL,DEG3,PC,IT
ilc_lvho01,2006,12.6,A,B_MD60,TOTAL,TOTAL,PC,FI
ilc_lvho01,2006,19.3,A,B_MD60,TOTAL,TOTAL,PC,IT
ilc_lvho01,2006,17.0,A,TOTAL,FLAT,DEG1,PC,FI
ilc_lvho01,2006,29.8,A,TOTAL,FLAT,DEG1,PC,IT
ilc_lvho01,2006,6.6,A,TOTAL,FLAT,DEG2,PC,FI
ilc_lvho01,2006,15.6,A,TOTAL,FLAT,DEG2,PC,IT
ilc_lvho01,2006,9.3,A,TOTAL,FLAT,DEG3,PC,FI
ilc_lvho01,2006,5.2,A,TOTAL,FLAT,DEG3,PC,IT
ilc_lvho01,2006,32.9,A,TOTAL,FLAT,TOTAL,PC,FI
ilc_lvho01,2006,50.6,A,TOTAL,FLAT,TOTAL,PC,IT
ilc_lvho01,2006,16.3,A,TOTAL,FLAT_GE10,DEG1,PC,FI
ilc_lvho01,2006,18.5,A,TOTAL,FLAT_GE10,DEG1,PC,IT
ilc_lvho01,2006,6.2,A,TOTAL,FLAT_GE10,DEG2,PC,FI
ilc_lvho01,2006,6.0,A,TOTAL,FLAT_GE10,DEG2,PC,IT
ilc_lvho01,2006,8.4,A,TOTAL,FLAT_GE10,DEG3,PC,FI
ilc_lvho01,2006,1.1,A,TOTAL,FLAT_GE10,DEG3,PC,IT
ilc_lvho01,2006,30.9,A,TOTAL,FLAT_GE10,TOTAL,PC,FI
ilc_lvho01,2006,25.6,A,TOTAL,FLAT_GE10,TOTAL,PC,IT
ilc_lvho01,2006,0.7,A,TOTAL,FLAT_LT10,DEG1,PC,FI
ilc_lvho01,2006,11.3,A,TOTAL,FLAT_LT10,DEG1,PC,IT
ilc_lvho01,2006,0.4,A,TOTAL,FLAT_LT10,DEG2,PC,FI
ilc_lvho01,2006,9.7,A,TOTAL,FLAT_LT10,DEG2,PC,IT
ilc_lvho01,2006,0.9,A,TOTAL,FLAT_LT10,DEG3,PC,FI
ilc_lvho01,2006,4.1,A,TOTAL,FLAT_LT10,DEG3,PC,IT
ilc_lvho01,2006,2.0,A,TOTAL,FLAT_LT10,TOTAL,PC,FI
ilc_lvho01,2006,25.1,A,TOTAL,FLAT_LT10,TOTAL,PC,IT
ilc_lvho01,2006,9.5,A,TOTAL,HOUSE,DEG1,PC,FI
ilc_lvho01,2006,12.2,A,TOTAL,HOUSE,DEG1,PC,IT
ilc_lvho01,2006,9.6,A,TOTAL,HOUSE,DEG2,PC,FI
ilc_lvho01,2006,22.0,A,TOTAL,HOUSE,DEG2,PC,IT
ilc_lvho01,2006,47.5,A,TOTAL,HOUSE,DEG3,PC,FI
ilc_lvho01,2006,10.8,A,TOTAL,HOUSE,DEG3,PC,IT
ilc_lvho01,2006,66.5,A,TOTAL,HOUSE,TOTAL,PC,FI
ilc_lvho01,2006,44.9,A,TOTAL,HOUSE,TOTAL,PC,IT
ilc_lvho01,2006,4.5,A,TOTAL,HOUSE_D,DEG1,PC,FI
ilc_lvho01,2006,5.5,A,TOTAL,HOUSE_D,DEG1,PC,IT
ilc_lvho01,2006,5.8,A,TOTAL,HOUSE_D,DEG2,PC,FI
ilc_lvho01,2006,12.6,A,TOTAL,HOUSE_D,DEG2,PC,IT
ilc_lvho01,2006,37.3,A,TOTAL,HOUSE_D,DEG3,PC,FI
ilc_lvho01,2006,6.8,A,TOTAL,HOUSE_D,DEG3,PC,IT
ilc_lvho01,2006,47.6,A,TOTAL,HOUSE_D,TOTAL,PC,FI
ilc_lvho01,2006,25.0,A,TOTAL,HOUSE_D,TOTAL,PC,IT
ilc_lvho01,2006,5.0,A,TOTAL,HOUSE_SD,DEG1,PC,FI
ilc_lvho01,2006,6.7,A,TOTAL,HOUSE_SD,DEG1,PC,IT
ilc_lvho01,2006,3.8,A,TOTAL,HOUSE_SD,DEG2,PC,FI
ilc_lvho01,2006,9.3,A,TOTAL,HOUSE_SD,DEG2,PC,IT
ilc_lvho01,2006,10.2,A,TOTAL,HOUSE_SD,DEG3,PC,FI
ilc_lvho01,2006,3.9,A,TOTAL,HOUSE_SD,DEG3,PC,IT
ilc_lvho01,2006,19.0,A,TOTAL,HOUSE_SD,TOTAL,PC,FI
ilc_lvho01,2006,19.9,A,TOTAL,HOUSE_SD,TOTAL,PC,IT
ilc_lvho01,2006,0.0,A,TOTAL,OTH,DEG1,PC,FI
ilc_lvho01,2006,0.9,A,TOTAL,OTH,DEG1,PC,IT
ilc_lvho01,2006,0.0,A,TOTAL,OTH,DEG2,PC,FI
ilc_lvho01,2006,2.0,A,TOTAL,OTH,DEG2,PC,IT
ilc_lvho01,2006,0.5,A,TOTAL,OTH,DEG3,PC,FI
ilc_lvho01,2006,1.6,A,TOTAL,OTH,DEG3,PC,IT
ilc_lvho01,2006,0.6,A,TOTAL,OTH,TOTAL,PC,FI
ilc_lvho01,2006,4.5,A,TOTAL,OTH,TOTAL,PC,IT
ilc_lvho01,2006,26.5,A,TOTAL,TOTAL,DEG1,PC,FI
ilc_lvho01,2006,42.9,A,TOTAL,TOTAL,DEG1,PC,IT
ilc_lvho01,2006,16.3,A,TOTAL,TOTAL,DEG2,PC,FI
ilc_lvho01,2006,39.6,A,TOTAL,TOTAL,DEG2,PC,IT
ilc_lvho01,2006,57.2,A,TOTAL,TOTAL,DEG3,PC,FI
ilc_lvho01,2006,17.5,A,TOTAL,TOTAL,DEG3,PC,IT
ilc_lvho01,2006,100.0,A,TOTAL,TOTAL,TOTAL,PC,FI
ilc_lvho01,2006,100.0,A,TOTAL,TOTAL,TOTAL,PC,IT
ilc_lvho01,2007,14.1,A,A_MD60,FLAT,DEG1,PC,FI
ilc_lvho01,2007,24.8,A,A_MD60,FLAT,DEG1,PC,IT
ilc_lvho01,2007,5.4,A,A_MD60,FLAT,DEG2,PC,FI
ilc_lvho01,2007,13.4,A,A_MD60,FLAT,DEG2,PC,IT
ilc_lvho01,2007,7.0,A,A_MD60,FLAT,DEG3,PC,FI
ilc_lvho01,2007,3.8,A,A_MD60,FLAT,DEG3,PC,IT
ilc_lvho01,2007,26.5,A,A_MD60,FLAT,TOTAL,PC,FI
ilc_lvho01,2007,42.0,A,A_MD60,FLAT,TOTAL,PC,IT
ilc_lvho01,2007,13.6,A,A_MD60,FLAT_GE10,DEG1,PC,FI
ilc_lvho01,2007,15.8,A,A_MD60,FLAT_GE10,DEG1,PC,IT
ilc_lvho01,2007,5.1,A,A_MD60,FLAT_GE10,DEG2,PC,FI
ilc_lvho01,2007,5.1,A,A_MD60,FLAT_GE10,DEG2,PC,IT
ilc_lvho01,2007,6.2,A,A_MD60,FLAT_GE10,DEG3,PC,FI
ilc_lvho01,2007,0.9,A,A_MD60,FLAT_GE10,DEG3,PC,IT
ilc_lvho01,2007,24.9,A,A_MD60,FLAT_GE10,TOTAL,PC,FI
ilc_lvho01,2007,21.7,A,A_MD60,FLAT_GE10,TOTAL,PC,IT
ilc_lvho01,2007,0.6,A,A_MD60,FLAT_LT10,DEG1,PC,FI
ilc_lvho01,2007,9.1,A,A_MD60,FLAT_LT10,DEG1,PC,IT
ilc_lvho01,2007,0.2,A,A_MD60,FLAT_LT10,DEG2,PC,FI
ilc_lvho01,2007,8.3,A,A_MD60,FLAT_LT10,DEG2,PC,IT
ilc_lvho01,2007,0.8,A,A_MD60,FLAT_LT10,DEG3,PC,FI
ilc_lvho01,2007,2.9,A,A_MD60,FLAT_LT10,DEG3,PC,IT
ilc_lvho01,2007,1.6,A,A_MD60,FLAT_LT10,TOTAL,PC,FI
ilc_lvho01,2007,20.3,A,A_MD60,FLAT_LT10,TOTAL,PC,IT
ilc_lvho01,2007,10.0,A,A_MD60,HOUSE,DEG1,PC,FI
ilc_lvho01,2007,9.7,A,A_MD60,HOUSE,DEG1,PC,IT
ilc_lvho01,2007,9.3,A,A_MD60,HOUSE,DEG2,PC,FI
ilc_lvho01,2007,17.5,A,A_MD60,HOUSE,DEG2,PC,IT
ilc_lvho01,2007,40.9,A,A_MD60,HOUSE,DEG3,PC,FI
ilc_lvho01,2007,7.6,A,A_MD60,HOUSE,DEG3,PC,IT
ilc_lvho01,2007,60.2,A,A_MD60,HOUSE,TOTAL,PC,FI
ilc_lvho01,2007,34.8,A,A_MD60,HOUSE,TOTAL,PC,IT
ilc_lvho01,2007,4.6,A,A_MD60,HOUSE_D,DEG1,PC,FI
ilc_lvho01,2007,4.1,A,A_MD60,HOUSE_D,DEG1,PC,IT
ilc_lvho01,2007,5.9,A,A_MD60,HOUSE_D,DEG2,PC,FI
ilc_lvho01,2007,9.6,A,A_MD60,HOUSE_D,DEG2,PC,IT
ilc_lvho01,2007,32.5,A,A_MD60,HOUSE_D,DEG3,PC,FI
ilc_lvho01,2007,4.5,A,A_MD60,HOUSE_D,DEG3,PC,IT
ilc_lvho01,2007,43.0,A,A_MD60,HOUSE_D,TOTAL,PC,FI
ilc_lvho01,2007,18.2,A,A_MD60,HOUSE_D,TOTAL,PC,IT
ilc_lvho01,2007,5.4,A,A_MD60,HOUSE_SD,DEG1,PC,FI
ilc_lvho01,2007,5.6,A,A_MD60,HOUSE_SD,DEG1,PC,IT
ilc_lvho01,2007,3.3,A,A_MD60,HOUSE_SD,DEG2,PC,FI
ilc_lvho01,2007,7.9,A,A_MD60,HOUSE_SD,DEG2,PC,IT
ilc_lvho01,2007,8.4,A,A_MD60,HOUSE_SD,DEG3,PC,FI
ilc_lvho01,2007,3.1,A,A_MD60,HOUSE_SD,DEG3,PC,IT
ilc_lvho01,2007,17.1,A,A_MD60,HOUSE_SD,TOTAL,PC,FI
ilc_lvho01,2007,16.6,A,A_MD60,HOUSE_SD,TOTAL,PC,IT
ilc_lvho01,2007,0.0,A,A_MD60,OTH,DEG1,PC,FI
ilc_lvho01,2007,0.7,A,A_MD60,OTH,DEG1,PC,IT
ilc_lvho01,2007,0.0,A,A_MD60,OTH,DEG2,PC,FI
ilc_lvho01,2007,1.5,A,A_MD60,OTH,DEG2,PC,IT
ilc_lvho01,2007,0.3,A,A_MD60,OTH,DEG3,PC,FI
ilc_lvho01,2007,1.4,A,A_MD60,OTH,DEG3,PC,IT
ilc_lvho01,2007,0.4,A,A_MD60,OTH,TOTAL,PC,FI
ilc_lvho01,2007,3.6,A,A_MD60,OTH,TOTAL,PC,IT
ilc_lvho01,2007,24.1,A,A_MD60,TOTAL,DEG1,PC,FI
ilc_lvho01,2007,35.3,A,A_MD60,TOTAL,DEG1,PC,IT
ilc_lvho01,2007,14.6,A,A_MD60,TOTAL,DEG2,PC,FI
ilc_lvho01,2007,32.5,A,A_MD60,TOTAL,DEG2,PC,IT
ilc_lvho01,2007,48.2,A,A_MD60,TOTAL,DEG3,PC,FI
ilc_lvho01,2007,12.8,A,A_MD60,TOTAL,DEG3,PC,IT
ilc_lvho01,2007,87.0,A,A_MD60,TOTAL,TOTAL,PC,FI
ilc_lvho01,2007,80.5,A,A_MD60,TOTAL,TOTAL,PC,IT
ilc_lvho01,2007,2.5,A,B_MD60,FLAT,DEG1,PC,FI
ilc_lvho01,2007,5.5,A,B_MD60,FLAT,DEG1,PC,IT
ilc_lvho01,2007,1.2,A,B_MD60,FLAT,DEG2,PC,FI
ilc_lvho01,2007,2.9,A,B_MD60,FLAT,DEG2,PC,IT
ilc_lvho01,2007,2.4,A,B_MD60,FLAT,DEG3,PC,FI
ilc_lvho01,2007,1.1,A,B_MD60,FLAT,DEG3,PC,IT
ilc_lvho01,2007,6.1,A,B_MD60,FLAT,TOTAL,PC,FI
ilc_lvho01,2007,9.5,A,B_MD60,FLAT,TOTAL,PC,IT
ilc_lvho01,2007,2.4,A,B_MD60,FLAT_GE10,DEG1,PC,FI
ilc_lvho01,2007,2.8,A,B_MD60,FLAT_GE10,DEG1,PC,IT
ilc_lvho01,2007,1.1,A,B_MD60,FLAT_GE10,DEG2,PC,FI
ilc_lvho01,2007,1.0,A,B_MD60,FLAT_GE10,DEG2,PC,IT
ilc_lvho01,2007,2.2,A,B_MD60,FLAT_GE10,DEG3,PC,FI
ilc_lvho01,2007,0.2,A,B_MD60,FLAT_GE10,DEG3,PC,IT
ilc_lvho01,2007,5.7,A,B_MD60,FLAT_GE10,TOTAL,PC,FI
ilc_lvho01,2007,4.0,A,B_MD60,FLAT_GE10,TOTAL,PC,IT
ilc_lvho01,2007,0.1,A,B_MD60,FLAT_LT10,DEG1,PC,FI
ilc_lvho01,2007,2.7,A,B_MD60,FLAT_LT10,DEG1,PC,IT
ilc_lvho01,2007,0.1,A,B_MD60,FLAT_LT10,DEG2,PC,FI
ilc_lvho01,2007,1.9,A,B_MD60,FLAT_LT10,DEG2,PC,IT
ilc_lvho01,2007,0.2,A,B_MD60,FLAT_LT10,DEG3,PC,FI
ilc_lvho01,2007,1.0,A,B_MD60,FLAT_LT10,DEG3,PC,IT
ilc_lvho01,2007,0.4,A,B_MD60,FLAT_LT10,TOTAL,PC,FI
ilc_lvho01,2007,5.6,A,B_MD60,FLAT_LT10,TOTAL,PC,IT
ilc_lvho01,2007,0.4,A,B_MD60,HOUSE,DEG1,PC,FI
ilc_lvho01,2007,2.0,A,B_MD60,HOUSE,DEG1,PC,IT
ilc_lvho01,2007,0.5,A,B_MD60,HOUSE,DEG2,PC,FI
ilc_lvho01,2007,3.8,A,B_MD60,HOUSE,DEG2,PC,IT
ilc_lvho01,2007,5.9,A,B_MD60,HOUSE,DEG3,PC,FI
ilc_lvho01,2007,2.2,A,B_MD60,HOUSE,DEG3,PC,IT
ilc_lvho01,2007,6.8,A,B_MD60,HOUSE,TOTAL,PC,FI
ilc_lvho01,2007,8.1,A,B_MD60,HOUSE,TOTAL,PC,IT
ilc_lvho01,2007,0.2,A,B_MD60,HOUSE_D,DEG1,PC,FI
ilc_lvho01,2007,1.0,A,B_MD60,HOUSE_D,DEG1,PC,IT
ilc_lvho01,2007,0.4,A,B_MD60,HOUSE_D,DEG2,PC,FI
ilc_lvho01,2007,2.5,A,B_MD60,HOUSE_D,DEG2,PC,IT
ilc_lvho01,2007,4.3,A,B_MD60,HOUSE_D,DEG3,PC,FI
ilc_lvho01,2007,1.5,A,B_MD60,HOUSE_D,DEG3,PC,IT
ilc_lvho01,2007,4.8,A,B_MD60,HOUSE_D,TOTAL,PC,FI
ilc_lvho01,2007,5.0,A,B_MD60,HOUSE_D,TOTAL,PC,IT
ilc_lvho01,2007,0.3,A,B_MD60,HOUSE_SD,DEG1,PC,FI
ilc_lvho01,2007,1.0,A,B_MD60,HOUSE_SD,DEG1,PC,IT
ilc_lvho01,2007,0.1,A,B_MD60,HOUSE_SD,DEG2,PC,FI
ilc_lvho01,2007,1.3,A,B_MD60,HOUSE_SD,DEG2,PC,IT
ilc_lvho01,2007,1.6,A,B_MD60,HOUSE_SD,DEG3,PC,FI
ilc_lvho01,2007,0.7,A,B_MD60,HOUSE_SD,DEG3,PC,IT
ilc_lvho01,2007,1.9,A,B_MD60,HOUSE_SD,TOTAL,PC,FI
ilc_lvho01,2007,3.0,A,B_MD60,HOUSE_SD,TOTAL,PC,IT
ilc_lvho01,2007,0.0,A,B_MD60,OTH,DEG1,PC,FI
ilc_lvho01,2007,0.4,A,B_MD60,OTH,DEG1,PC,IT
ilc_lvho01,2007,0.0,A,B_MD60,OTH,DEG2,PC,FI
ilc_lvho01,2007,1.0,A,B_MD60,OTH,DEG2,PC,IT
ilc_lvho01,2007,0.0,A,B_MD60,OTH,DEG3,PC,FI
ilc_lvho01,2007,0.6,A,B_MD60,OTH,DEG3,PC,IT
ilc_lvho01,2007,0.1,A,B_MD60,OTH,TOTAL,PC,FI
ilc_lvho01,2007,1.9,A,B_MD60,OTH,TOTAL,PC,IT
ilc_lvho01,2007,2.9,A,B_MD60,TOTAL,DEG1,PC,FI
ilc_lvho01,2007,7.9,A,B_MD60,TOTAL,DEG1,PC,IT
ilc_lvho01,2007,1.7,A,B_MD60,TOTAL,DEG2,PC,FI
ilc_lvho01,2007,7.6,A,B_MD60,TOTAL,DEG2,PC,IT
ilc_lvho01,2007,8.4,A,B_MD60,TOTAL,DEG3,PC,FI
ilc_lvho01,2007,4.0,A,B_MD60,TOTAL,DEG3,PC,IT
ilc_lvho01,2007,13.0,A,B_MD60,TOTAL,TOTAL,PC,FI
ilc_lvho01,2007,19.5,A,B_MD60,TOTAL,TOTAL,PC,IT
ilc_lvho01,2007,16.7,A,TOTAL,FLAT,DEG1,PC,FI
ilc_lvho01,2007,30.4,A,TOTAL,FLAT,DEG1,PC,IT
ilc_lvho01,2007,6.6,A,TOTAL,FLAT,DEG2,PC,FI
ilc_lvho01,2007,16.2,A,TOTAL,FLAT,DEG2,PC,IT
ilc_lvho01,2007,9.4,A,TOTAL,FLAT,DEG3,PC,FI
ilc_lvho01,2007,4.9,A,TOTAL,FLAT,DEG3,PC,IT
ilc_lvho01,2007,32.6,A,TOTAL,FLAT,TOTAL,PC,FI
ilc_lvho01,2007,51.5,A,TOTAL,FLAT,TOTAL,PC,IT
ilc_lvho01,2007,15.9,A,TOTAL,FLAT_GE10,DEG1,PC,FI
ilc_lvho01,2007,18.6,A,TOTAL,FLAT_GE10,DEG1,PC,IT
ilc_lvho01,2007,6.2,A,TOTAL,FLAT_GE10,DEG2,PC,FI
ilc_lvho01,2007,6.1,A,TOTAL,FLAT_GE10,DEG2,PC,IT
ilc_lvho01,2007,8.4,A,TOTAL,FLAT_GE10,DEG3,PC,FI
ilc_lvho01,2007,1.0,A,TOTAL,FLAT_GE10,DEG3,PC,IT
ilc_lvho01,2007,30.6,A,TOTAL,FLAT_GE10,TOTAL,PC,FI
ilc_lvho01,2007,25.6,A,TOTAL,FLAT_GE10,TOTAL,PC,IT
ilc_lvho01,2007,0.7,A,TOTAL,FLAT_LT10,DEG1,PC,FI
ilc_lvho01,2007,11.8,A,TOTAL,FLAT_LT10,DEG1,PC,IT
ilc_lvho01,2007,0.3,A,TOTAL,FLAT_LT10,DEG2,PC,FI
ilc_lvho01,2007,10.2,A,TOTAL,FLAT_LT10,DEG2,PC,IT
ilc_lvho01,2007,1.0,A,TOTAL,FLAT_LT10,DEG3,PC,FI
ilc_lvho01,2007,3.9,A,TOTAL,FLAT_LT10,DEG3,PC,IT
ilc_lvho01,2007,2.0,A,TOTAL,FLAT_LT10,TOTAL,PC,FI
ilc_lvho01,2007,25.9,A,TOTAL,FLAT_LT10,TOTAL,PC,IT
ilc_lvho01,2007,10.4,A,TOTAL,HOUSE,DEG1,PC,FI
ilc_lvho01,2007,11.7,A,TOTAL,HOUSE,DEG1,PC,IT
ilc_lvho01,2007,9.7,A,TOTAL,HOUSE,DEG2,PC,FI
ilc_lvho01,2007,21.3,A,TOTAL,HOUSE,DEG2,PC,IT
ilc_lvho01,2007,46.8,A,TOTAL,HOUSE,DEG3,PC,FI
ilc_lvho01,2007,9.8,A,TOTAL,HOUSE,DEG3,PC,IT
ilc_lvho01,2007,66.9,A,TOTAL,HOUSE,TOTAL,PC,FI
ilc_lvho01,2007,42.9,A,TOTAL,HOUSE,TOTAL,PC,IT
ilc_lvho01,2007,4.8,A,TOTAL,HOUSE_D,DEG1,PC,FI
ilc_lvho01,2007,5.1,A,TOTAL,HOUSE_D,DEG1,PC,IT
ilc_lvho01,2007,6.3,A,TOTAL,HOUSE_D,DEG2,PC,FI
ilc_lvho01,2007,12.1,A,TOTAL,HOUSE_D,DEG2,PC,IT
ilc_lvho01,2007,36.8,A,TOTAL,HOUSE_D,DEG3,PC,FI
ilc_lvho01,2007,6.0,A,TOTAL,HOUSE_D,DEG3,PC,IT
ilc_lvho01,2007,47.9,A,TOTAL,HOUSE_D,TOTAL,PC,FI
ilc_lvho01,2007,23.3,A,TOTAL,HOUSE_D,TOTAL,PC,IT
ilc_lvho01,2007,5.6,A,TOTAL,HOUSE_SD,DEG1,PC,FI
ilc_lvho01,2007,6.6,A,TOTAL,HOUSE_SD,DEG1,PC,IT
ilc_lvho01,2007,3.4,A,TOTAL,HOUSE_SD,DEG2,PC,FI
ilc_lvho01,2007,9.2,A,TOTAL,HOUSE_SD,DEG2,PC,IT
ilc_lvho01,2007,10.0,A,TOTAL,HOUSE_SD,DEG3,PC,FI
ilc_lvho01,2007,3.8,A,TOTAL,HOUSE_SD,DEG3,PC,IT
ilc_lvho01,2007,19.1,A,TOTAL,HOUSE_SD,TOTAL,PC,FI
ilc_lvho01,2007,19.6,A,TOTAL,HOUSE_SD,TOTAL,PC,IT
ilc_lvho01,2007,0.0,A,TOTAL,OTH,DEG1,PC,FI
ilc_lvho01,2007,1.1,A,TOTAL,OTH,DEG1,PC,IT
ilc_lvho01,2007,0.0,A,TOTAL,OTH,DEG2,PC,FI
ilc_lvho01,2007,2.5,A,TOTAL,OTH,DEG2,PC,IT
ilc_lvho01,2007,0.4,A,TOTAL,OTH,DEG3,PC,FI
ilc_lvho01,2007,2.0,A,TOTAL,OTH,DEG3,PC,IT
ilc_lvho01,2007,0.4,A,TOTAL,OTH,TOTAL,PC,FI
ilc_lvho01,2007,5.6,A,TOTAL,OTH,TOTAL,PC,IT
ilc_lvho01,2007,27.1,A,TOTAL,TOTAL,DEG1,PC,FI
ilc_lvho01,2007,43.2,A,TOTAL,TOTAL,DEG1,PC,IT
ilc_lvho01,2007,16.3,A,TOTAL,TOTAL,DEG2,PC,FI
ilc_lvho01,2007,40.0,A,TOTAL,TOTAL,DEG2,PC,IT
ilc_lvho01,2007,56.6,A,TOTAL,TOTAL,DEG3,PC,FI
ilc_lvho01,2007,16.8,A,TOTAL,TOTAL,DEG3,PC,IT
ilc_lvho01,2007,100.0,A,TOTAL,TOTAL,TOTAL,PC,FI
