dataset,time,obs_value,freq,indic_ur,cities
urb_ctran,2013,55778.0,A,TT1064V,FR019C
urb_ctran,2013,47096.0,A,TT1064V,FR020C
urb_ctran,2013,62097.0,A,TT1064V,FR021C
urb_ctran,2013,31316.0,A,TT1064V,FR022C
urb_ctran,2013,46987.0,A,TT1064V,FR023C
urb_ctran,2013,49623.0,A,TT1064V,FR024C
urb_ctran,2013,38302.0,A,TT1064V,FR025C
urb_ctran,2013,35097.0,A,TT1064V,FR026C
urb_ctran,2013,52053.0,A,TT1064V,FR027C
urb_ctran,2013,38487.0,A,TT1064V,FR028C
urb_ctran,2013,44089.0,A,TT1064V,FR029C
urb_ctran,2013,22599.0,A,TT1064V,FR030C
urb_ctran,2013,60202.0,A,TT1064V,FR031C
urb_ctran,2013,40822.0,A,TT1064V,FR032C
urb_ctran,2013,49094.0,A,TT1064V,FR033C
urb_ctran,2013,40725.0,A,TT1064V,FR034C
urb_ctran,2013,42938.0,A,TT1064V,FR035C
urb_ctran,2013,25948.0,A,TT1064V,FR036C
urb_ctran,2013,38369.0,A,TT1064V,FR037C
urb_ctran,2013,31491.0,A,TT1064V,FR038C
urb_ctran,2013,35651.0,A,TT1064V,FR039C
urb_ctran,2013,27153.0,A,TT1064V,FR040C
urb_ctran,2013,10516.0,A,TT1064V,FR041C
urb_ctran,2013,32826.0,A,TT1064V,FR042C
urb_ctran,2013,39920.0,A,TT1064V,FR043C
urb_ctran,2013,23453.0,A,TT1064V,FR044C
urb_ctran,2013,34775.0,A,TT1064V,FR045C
urb_ctran,2013,31715.0,A,TT1064V,FR046C
urb_ctran,2013,34307.0,A,TT1064V,FR047C
urb_ctran,2013,30603.0,A,TT1064V,FR048C
urb_ctran,2013,7898.0,A,TT1064V,FR049C
urb_ctran,2013,26374.0,A,TT1064V,FR050C
urb_ctran,2013,14723.0,A,TT1064V,FR051C
urb_ctran,2013,25769.0,A,TT1064V,FR052C
urb_ctran,2013,25854.0,A,TT1064V,FR053C
urb_ctran,2013,29873.0,A,TT1064V,FR054C
urb_ctran,2013,24659.0,A,TT1064V,FR055C
urb_ctran,2013,13890.0,A,TT1064V,FR056C
urb_ctran,2013,21214.0,A,TT1064V,FR057C
urb_ctran,2013,23176.0,A,TT1064V,FR058C
urb_ctran,2013,17890.0,A,TT1064V,FR059C
urb_ctran,2013,16472.0,A,TT1064V,FR060C
urb_ctran,2013,15408.0,A,TT1064V,FR061C
urb_ctran,2013,24307.0,A,TT1064V,FR063C
urb_ctran,2013,28009.0,A,TT1064V,FR064C
urb_ctran,2013,26450.0,A,TT1064V,FR065C
urb_ctran,2013,10804.0,A,TT1064V,FR066C
urb_ctran,2013,13905.0,A,TT1064V,FR067C
urb_ctran,2013,21001.0,A,TT1064V,FR068C
urb_ctran,2013,23063.0,A,TT1064V,FR069C
urb_ctran,2013,25045.0,A,TT1064V,FR070C
urb_ctran,2013,18619.0,A,TT1064V,FR071C
urb_ctran,2013,12936.0,A,TT1064V,FR072C
urb_ctran,2013,10722.0,A,TT1064V,FR073C
urb_ctran,2013,4508.0,A,TT1064V,FR074C
urb_ctran,2013,28165.0,A,TT1064V,FR075C
urb_ctran,2013,12776.0,A,TT1064V,FR076C
urb_ctran,2013,9402.0,A,TT1064V,FR077C
urb_ctran,2013,24126.47,A,TT1065V,CH001C
urb_ctran,2013,59547.95,A,TT1065V,CH002C
urb_ctran,2013,14386.29,A,TT1065V,CH003C
urb_ctran,2013,23689.07,A,TT1065V,CH004C
urb_ctran,2013,25974.78,A,TT1065V,CH005C
urb_ctran,2013,26638.85,A,TT1065V,CH006C
urb_ctran,2013,24697.2,A,TT1065V,CH007C
urb_ctran,2013,9114.57,A,TT1065V,CH008C
urb_ctran,2013,12938.69,A,TT1065V,CH009C
urb_ctran,2013,11899.86,A,TT1065V,CH010C
urb_ctran,2013,153703.0,A,TT1065V,DE001C
urb_ctran,2013,104308.0,A,TT1065V,DE002C
urb_ctran,2013,146842.0,A,TT1065V,DE003C
urb_ctran,2013,106319.0,A,TT1065V,DE004C
urb_ctran,2013,77052.0,A,TT1065V,DE005C
urb_ctran,2013,72094.0,A,TT1065V,DE006C
urb_ctran,2013,75246.0,A,TT1065V,DE007C
urb_ctran,2013,68364.0,A,TT1065V,DE010C
urb_ctran,2013,71447.0,A,TT1065V,DE011C
urb_ctran,2013,37538.0,A,TT1065V,DE012C
urb_ctran,2013,53166.0,A,TT1065V,DE013C
urb_ctran,2013,57014.0,A,TT1065V,DE014C
urb_ctran,2013,53783.0,A,TT1065V,DE015C
urb_ctran,2013,32207.0,A,TT1065V,DE016C
urb_ctran,2013,26821.0,A,TT1065V,DE017C
urb_ctran,2013,24768.0,A,TT1065V,DE018C
urb_ctran,2013,42737.0,A,TT1065V,DE019C
urb_ctran,2013,9587.0,A,TT1065V,DE020C
urb_ctran,2013,31466.0,A,TT1065V,DE021C
urb_ctran,2013,23458.0,A,TT1065V,DE022C
urb_ctran,2013,24168.0,A,TT1065V,DE023C
urb_ctran,2013,7806.0,A,TT1065V,DE024C
urb_ctran,2013,19770.0,A,TT1065V,DE025C
urb_ctran,2013,15383.0,A,TT1065V,DE026C
urb_ctran,2013,6370.0,A,TT1065V,DE027C
urb_ctran,2013,9795.0,A,TT1065V,DE028C
urb_ctran,2013,9939.0,A,TT1065V,DE029C
urb_ctran,2013,20839.0,A,TT1065V,DE030C
urb_ctran,2013,38122.0,A,TT1065V,DE031C
urb_ctran,2013,36863.0,A,TT1065V,DE032C
urb_ctran,2013,35004.0,A,TT1065V,DE033C
urb_ctran,2013,35573.0,A,TT1065V,DE034C
urb_ctran,2013,34786.0,A,TT1065V,DE035C
urb_ctran,2013,23513.0,A,TT1065V,DE036C
urb_ctran,2013,18977.0,A,TT1065V,DE037C
urb_ctran,2013,29397.0,A,TT1065V,DE038C
urb_ctran,2013,13455.0,A,TT1065V,DE039C
urb_ctran,2013,20666.0,A,TT1065V,DE040C
urb_ctran,2013,11256.0,A,TT1065V,DE041C
urb_ctran,2013,15517.0,A,TT1065V,DE042C
urb_ctran,2013,20783.0,A,TT1065V,DE043C
urb_ctran,2013,18550.0,A,TT1065V,DE044C
urb_ctran,2013,6813.0,A,TT1065V,DE045C
urb_ctran,2013,21716.0,A,TT1065V,DE046C
urb_ctran,2013,10956.0,A,TT1065V,DE047C
urb_ctran,2013,11698.0,A,TT1065V,DE048C
urb_ctran,2013,8629.0,A,TT1065V,DE049C
urb_ctran,2013,7467.0,A,TT1065V,DE050C
urb_ctran,2013,6532.0,A,TT1065V,DE051C
urb_ctran,2013,9761.0,A,TT1065V,DE052C
urb_ctran,2013,9091.0,A,TT1065V,DE053C
urb_ctran,2013,11779.0,A,TT1065V,DE054C
urb_ctran,2013,10922.0,A,TT1065V,DE055C
urb_ctran,2013,6771.0,A,TT1065V,DE056C
urb_ctran,2013,8024.0,A,TT1065V,DE057C
urb_ctran,2013,12766.0,A,TT1065V,DE058C
urb_ctran,2013,9399.0,A,TT1065V,DE059C
urb_ctran,2013,9612.0,A,TT1065V,DE060C
urb_ctran,2013,6143.0,A,TT1065V,DE061C
urb_ctran,2013,8036.0,A,TT1065V,DE062C
urb_ctran,2013,9748.0,A,TT1065V,DE063C
urb_ctran,2013,12721.0,A,TT1065V,DE064C
urb_ctran,2013,12540.0,A,TT1065V,DE065C
urb_ctran,2013,11626.0,A,TT1065V,DE066C
urb_ctran,2013,11189.0,A,TT1065V,DE067C
urb_ctran,2013,5897.0,A,TT1065V,DE068C
urb_ctran,2013,8721.0,A,TT1065V,DE069C
urb_ctran,2013,8993.0,A,TT1065V,DE070C
urb_ctran,2013,5259.0,A,TT1065V,DE071C
urb_ctran,2013,14966.0,A,TT1065V,DE072C
urb_ctran,2013,15450.0,A,TT1065V,DE073C
urb_ctran,2013,5755.0,A,TT1065V,DE074C
urb_ctran,2013,5943.0,A,TT1065V,DE075C
urb_ctran,2013,8879.0,A,TT1065V,DE076C
urb_ctran,2013,9590.0,A,TT1065V,DE077C
urb_ctran,2013,4813.0,A,TT1065V,DE078C
urb_ctran,2013,9535.0,A,TT1065V,DE079C
urb_ctran,2013,71285.0,A,TT1065V,DE080C
urb_ctran,2013,40650.0,A,TT1065V,DE081C
urb_ctran,2013,40264.0,A,TT1065V,DE082C
urb_ctran,2013,26361.0,A,TT1065V,DE083C
urb_ctran,2013,31627.0,A,TT1065V,DE085C
urb_ctran,2013,21550.0,A,TT1065V,DE086C
urb_ctran,2013,33600.0,A,TT1065V,DE087C
urb_ctran,2013,40634.0,A,TT1065V,DE088C
urb_ctran,2013,20270.0,A,TT1065V,DE089C
urb_ctran,2013,24837.0,A,TT1065V,DE090C
urb_ctran,2013,21579.0,A,TT1065V,DE091C
urb_ctran,2013,23135.0,A,TT1065V,DE092C
urb_ctran,2013,28889.0,A,TT1065V,DE093C
urb_ctran,2013,23831.0,A,TT1065V,DE094C
urb_ctran,2013,20541.0,A,TT1065V,DE095C
urb_ctran,2013,27892.0,A,TT1065V,DE096C
urb_ctran,2013,29445.0,A,TT1065V,DE097C
urb_ctran,2013,19377.0,A,TT1065V,DE098C
urb_ctran,2013,31806.0,A,TT1065V,DE099C
urb_ctran,2013,18443.0,A,TT1065V,DE100C
urb_ctran,2013,17245.0,A,TT1065V,DE101C
urb_ctran,2013,14986.0,A,TT1065V,DE102C
urb_ctran,2013,23620.0,A,TT1065V,DE103C
urb_ctran,2013,7844.0,A,TT1065V,DE104C
urb_ctran,2013,9252.0,A,TT1065V,DE105C
urb_ctran,2013,24184.0,A,TT1065V,DE106C
urb_ctran,2013,21159.0,A,TT1065V,DE107C
urb_ctran,2013,14815.0,A,TT1065V,DE108C
urb_ctran,2013,28958.0,A,TT1065V,DE109C
urb_ctran,2013,16934.0,A,TT1065V,DE110C
urb_ctran,2013,17958.0,A,TT1065V,DE111C
urb_ctran,2013,17169.0,A,TT1065V,DE112C
urb_ctran,2013,13332.0,A,TT1065V,DE113C
urb_ctran,2013,12484.0,A,TT1065V,DE114C
urb_ctran,2013,19819.0,A,TT1065V,DE115C
urb_ctran,2013,34047.0,A,TT1065V,DE116C
urb_ctran,2013,11947.0,A,TT1065V,DE117C
urb_ctran,2013,15057.0,A,TT1065V,DE118C
urb_ctran,2013,23212.0,A,TT1065V,DE119C
urb_ctran,2013,12286.0,A,TT1065V,DE120C
urb_ctran,2013,18516.0,A,TT1065V,DE121C
urb_ctran,2013,12634.0,A,TT1065V,DE122C
urb_ctran,2013,15089.0,A,TT1065V,DE123C
urb_ctran,2013,41766.0,A,TT1065V,DE124C
urb_ctran,2013,10205.0,A,TT1065V,DE125C
urb_ctran,2013,1534748.0,A,TT1065V,FR
urb_ctran,2013,209471.0,A,TT1065V,FR001C
urb_ctran,2013,73622.0,A,TT1065V,FR002C
urb_ctran,2013,57268.0,A,TT1065V,FR003C
urb_ctran,2013,42301.0,A,TT1065V,FR004C
urb_ctran,2013,38530.0,A,TT1065V,FR005C
urb_ctran,2013,43171.0,A,TT1065V,FR006C
urb_ctran,2013,42187.0,A,TT1065V,FR007C
urb_ctran,2013,36946.0,A,TT1065V,FR008C
urb_ctran,2013,30221.0,A,TT1065V,FR009C
urb_ctran,2013,29397.0,A,TT1065V,FR010C
urb_ctran,2013,23928.0,A,TT1065V,FR011C
urb_ctran,2013,25895.0,A,TT1065V,FR012C
urb_ctran,2013,20946.0,A,TT1065V,FR013C
urb_ctran,2013,25391.0,A,TT1065V,FR014C
urb_ctran,2013,20165.0,A,TT1065V,FR015C
urb_ctran,2013,24785.0,A,TT1065V,FR016C
urb_ctran,2013,16299.0,A,TT1065V,FR017C
urb_ctran,2013,24413.0,A,TT1065V,FR018C
urb_ctran,2013,23311.0,A,TT1065V,FR019C
urb_ctran,2013,19696.0,A,TT1065V,FR020C
urb_ctran,2013,16616.0,A,TT1065V,FR021C
urb_ctran,2013,13136.0,A,TT1065V,FR022C
urb_ctran,2013,19357.0,A,TT1065V,FR023C
urb_ctran,2013,18907.0,A,TT1065V,FR024C
urb_ctran,2013,26425.0,A,TT1065V,FR025C
urb_ctran,2013,31036.0,A,TT1065V,FR026C
urb_ctran,2013,22361.0,A,TT1065V,FR027C
urb_ctran,2013,10463.0,A,TT1065V,FR028C
urb_ctran,2013,15198.0,A,TT1065V,FR029C
urb_ctran,2013,8741.0,A,TT1065V,FR030C
urb_ctran,2013,16727.0,A,TT1065V,FR031C
urb_ctran,2013,9066.0,A,TT1065V,FR032C
urb_ctran,2013,19565.0,A,TT1065V,FR033C
urb_ctran,2013,14543.0,A,TT1065V,FR034C
urb_ctran,2013,11966.0,A,TT1065V,FR035C
urb_ctran,2013,11903.0,A,TT1065V,FR036C
urb_ctran,2013,8799.0,A,TT1065V,FR037C
urb_ctran,2013,19134.0,A,TT1065V,FR038C
urb_ctran,2013,10292.0,A,TT1065V,FR039C
urb_ctran,2013,11602.0,A,TT1065V,FR040C
urb_ctran,2013,19181.0,A,TT1065V,FR041C
urb_ctran,2013,12784.0,A,TT1065V,FR042C
urb_ctran,2013,12596.0,A,TT1065V,FR043C
urb_ctran,2013,9358.0,A,TT1065V,FR044C
urb_ctran,2013,17497.0,A,TT1065V,FR045C
urb_ctran,2013,6630.0,A,TT1065V,FR046C
urb_ctran,2013,11727.0,A,TT1065V,FR047C
urb_ctran,2013,9876.0,A,TT1065V,FR048C
urb_ctran,2013,7047.0,A,TT1065V,FR049C
urb_ctran,2013,11660.0,A,TT1065V,FR050C
urb_ctran,2013,20448.0,A,TT1065V,FR051C
urb_ctran,2013,12930.0,A,TT1065V,FR052C
urb_ctran,2013,22552.0,A,TT1065V,FR053C
urb_ctran,2013,8443.0,A,TT1065V,FR054C
urb_ctran,2013,10603.0,A,TT1065V,FR055C
urb_ctran,2013,8145.0,A,TT1065V,FR056C
urb_ctran,2013,5252.0,A,TT1065V,FR057C
urb_ctran,2013,11088.0,A,TT1065V,FR058C
urb_ctran,2013,14486.0,A,TT1065V,FR059C
urb_ctran,2013,7073.0,A,TT1065V,FR060C
urb_ctran,2013,7314.0,A,TT1065V,FR061C
urb_ctran,2013,8396.0,A,TT1065V,FR063C
urb_ctran,2013,9791.0,A,TT1065V,FR064C
urb_ctran,2013,9513.0,A,TT1065V,FR065C
urb_ctran,2013,9972.0,A,TT1065V,FR066C
urb_ctran,2013,16630.0,A,TT1065V,FR067C
urb_ctran,2013,7612.0,A,TT1065V,FR068C
urb_ctran,2013,8442.0,A,TT1065V,FR069C
urb_ctran,2013,7860.0,A,TT1065V,FR070C
urb_ctran,2013,8446.0,A,TT1065V,FR071C
urb_ctran,2013,3498.0,A,TT1065V,FR072C
urb_ctran,2013,16543.0,A,TT1065V,FR073C
urb_ctran,2013,5475.0,A,TT1065V,FR074C
urb_ctran,2013,6741.0,A,TT1065V,FR075C
urb_ctran,2013,16723.0,A,TT1065V,FR076C
urb_ctran,2013,8636.0,A,TT1065V,FR077C
urb_ctran,2013,1448.0,A,TT1079V,DE001C
urb_ctran,2013,1700.0,A,TT1079V,DE002C
urb_ctran,2013,951.0,A,TT1079V,DE003C
urb_ctran,2013,500.0,A,TT1079V,DE004C
urb_ctran,2013,373.0,A,TT1079V,DE006C
urb_ctran,2013,171.0,A,TT1079V,DE007C
urb_ctran,2013,392.0,A,TT1079V,DE008C
urb_ctran,2013,391.0,A,TT1079V,DE009C
urb_ctran,2013,654.0,A,TT1079V,DE010C
urb_ctran,2013,218.0,A,TT1079V,DE011C
urb_ctran,2013,828.0,A,TT1079V,DE012C
urb_ctran,2013,530.0,A,TT1079V,DE013C
urb_ctran,2013,294.0,A,TT1079V,DE014C
urb_ctran,2013,271.0,A,TT1079V,DE015C
urb_ctran,2013,259.0,A,TT1079V,DE016C
urb_ctran,2013,98.0,A,TT1079V,DE017C
urb_ctran,2013,510.0,A,TT1079V,DE018C
urb_ctran,2013,140.0,A,TT1079V,DE019C
urb_ctran,2013,92.0,A,TT1079V,DE020C
urb_ctran,2013,130.0,A,TT1079V,DE021C
urb_ctran,2013,98.0,A,TT1079V,DE022C
urb_ctran,2013,180.0,A,TT1079V,DE023C
urb_ctran,2013,30.0,A,TT1079V,DE024C
urb_ctran,2013,199.0,A,TT1079V,DE025C
urb_ctran,2013,150.0,A,TT1079V,DE026C
urb_ctran,2013,67.0,A,TT1079V,DE027C
urb_ctran,2013,51.0,A,TT1079V,DE028C
urb_ctran,2013,188.0,A,TT1079V,DE030C
urb_ctran,2013,225.0,A,TT1079V,DE031C
urb_ctran,2013,81.0,A,TT1079V,DE032C
urb_ctran,2013,204.0,A,TT1079V,DE033C
urb_ctran,2013,90.0,A,TT1079V,DE034C
urb_ctran,2013,194.0,A,TT1079V,DE035C
urb_ctran,2013,286.0,A,TT1079V,DE036C
urb_ctran,2013,78.0,A,TT1079V,DE037C
urb_ctran,2013,209.0,A,TT1079V,DE038C
urb_ctran,2013,154.0,A,TT1079V,DE039C
urb_ctran,2013,155.0,A,TT1079V,DE040C
urb_ctran,2013,47.0,A,TT1079V,DE041C
urb_ctran,2013,62.0,A,TT1079V,DE042C
urb_ctran,2013,155.0,A,TT1079V,DE043C
urb_ctran,2013,151.0,A,TT1079V,DE044C
urb_ctran,2013,89.0,A,TT1079V,DE047C
urb_ctran,2013,125.0,A,TT1079V,DE048C
urb_ctran,2013,201.0,A,TT1079V,DE051C
urb_ctran,2013,124.0,A,TT1079V,DE053C
urb_ctran,2013,99.0,A,TT1079V,DE055C
urb_ctran,2013,117.0,A,TT1079V,DE056C
urb_ctran,2013,150.0,A,TT1079V,DE057C
urb_ctran,2013,9.0,A,TT1079V,DE058C
urb_ctran,2013,41.0,A,TT1079V,DE060C
urb_ctran,2013,46.0,A,TT1079V,DE061C
urb_ctran,2013,86.0,A,TT1079V,DE062C
urb_ctran,2013,273.0,A,TT1079V,DE063C
urb_ctran,2013,39.0,A,TT1079V,DE064C
urb_ctran,2013,50.0,A,TT1079V,DE065C
urb_ctran,2013,71.0,A,TT1079V,DE068C
urb_ctran,2013,55.0,A,TT1079V,DE071C
urb_ctran,2013,110.0,A,TT1079V,DE074C
urb_ctran,2013,77.0,A,TT1079V,DE075C
urb_ctran,2013,12.0,A,TT1079V,DE076C
urb_ctran,2013,0.0,A,TT1079V,DE078C
urb_ctran,2013,176.0,A,TT1079V,DE079C
urb_ctran,2013,438.0,A,TT1079V,DE080C
urb_ctran,2013,265.0,A,TT1079V,DE081C
urb_ctran,2013,126.0,A,TT1079V,DE084C
urb_ctran,2013,270.0,A,TT1079V,DE085C
urb_ctran,2013,131.0,A,TT1079V,DE086C
urb_ctran,2013,170.0,A,TT1079V,DE088C
urb_ctran,2013,220.0,A,TT1079V,DE089C
urb_ctran,2013,201.0,A,TT1079V,DE090C
urb_ctran,2013,260.0,A,TT1079V,DE091C
urb_ctran,2013,69.0,A,TT1079V,DE094C
urb_ctran,2013,159.0,A,TT1079V,DE098C
urb_ctran,2013,170.0,A,TT1079V,DE099C
urb_ctran,2013,128.0,A,TT1079V,DE100C
urb_ctran,2013,97.0,A,TT1079V,DE101C
urb_ctran,2013,23.0,A,TT1079V,DE102C
urb_ctran,2013,158.0,A,TT1079V,DE103C
urb_ctran,2013,243.0,A,TT1079V,DE104C
urb_ctran,2013,180.0,A,TT1079V,DE105C
urb_ctran,2013,92.0,A,TT1079V,DE107C
urb_ctran,2013,18.0,A,TT1079V,DE108C
urb_ctran,2013,75.0,A,TT1079V,DE109C
urb_ctran,2013,267.0,A,TT1079V,DE110C
urb_ctran,2013,3.0,A,TT1079V,DE111C
urb_ctran,2013,273.0,A,TT1079V,DE112C
urb_ctran,2013,50.0,A,TT1079V,DE113C
urb_ctran,2013,116.0,A,TT1079V,DE114C
urb_ctran,2013,185.0,A,TT1079V,DE115C
urb_ctran,2013,79.0,A,TT1079V,DE116C
urb_ctran,2013,139.0,A,TT1079V,DE118C
urb_ctran,2013,94.0,A,TT1079V,DE119C
urb_ctran,2013,94.0,A,TT1079V,DE121C
urb_ctran,2013,40.0,A,TT1079V,DE122C
urb_ctran,2013,200.0,A,TT1079V,DE123C
urb_ctran,2013,30.0,A,TT1079V,DE125C
urb_ctran,2013,250.0,A,TT1079V,HR001C
urb_ctran,2013,0.0,A,TT1079V,HR002C
urb_ctran,2013,9.7,A,TT1079V,HR003C
urb_ctran,2013,40.2,A,TT1079V,HR004C
urb_ctran,2013,0.2,A,TT1079V,HR005C
urb_ctran,2013,125.0,A,TT1079V,SI001C
urb_ctran,2013,99.7,A,TT1079V,SK001C
urb_ctran,2013,164.5,A,TT1079V,SK002C
urb_ctran,2013,0.4,A,TT1079V,SK003C
urb_ctran,2013,6.6,A,TT1079V,SK004C
urb_ctran,2013,19.0,A,TT1079V,SK005C
urb_ctran,2013,8.7,A,TT1079V,SK006C
urb_ctran,2013,11.2,A,TT1079V,SK007C
urb_ctran,2013,14.3,A,TT1079V,SK008C
urb_ctran,2013,52.0,A,TT1080V,BE001C
urb_ctran,2013,30.5,A,TT1080V,BE002C
urb_ctran,2013,30.5,A,TT1080V,BE003C
urb_ctran,2013,37.0,A,TT1080V,BE004C
urb_ctran,2013,37.0,A,TT1080V,BE005C
urb_ctran,2013,30.5,A,TT1080V,BE006C
urb_ctran,2013,37.0,A,TT1080V,BE007C
urb_ctran,2013,30.5,A,TT1080V,BE008C
urb_ctran,2013,37.0,A,TT1080V,BE009C
urb_ctran,2013,30.5,A,TT1080V,BE010C
urb_ctran,2013,30.5,A,TT1080V,BE011C
urb_ctran,2013,30.68,A,TT1080V,BG001C
urb_ctran,2013,20.0,A,TT1080V,BG002C
urb_ctran,2013,61.36,A,TT1080V,BG003C
urb_ctran,2013,43.46,A,TT1080V,BG004C
urb_ctran,2013,21.0,A,TT1080V,BG005C
urb_ctran,2013,38.0,A,TT1080V,BG006C
urb_ctran,2013,0.0,A,TT1080V,BG007C
urb_ctran,2013,24.0,A,TT1080V,BG008C
urb_ctran,2013,15.0,A,TT1080V,BG009C
urb_ctran,2013,15.34,A,TT1080V,BG010C
urb_ctran,2013,13.0,A,TT1080V,BG011C
urb_ctran,2013,18.0,A,TT1080V,BG012C
urb_ctran,2013,13.0,A,TT1080V,BG013C
urb_ctran,2013,14.0,A,TT1080V,BG014C
urb_ctran,2013,15.0,A,TT1080V,BG015C
urb_ctran,2013,16.0,A,TT1080V,BG016C
urb_ctran,2013,17.0,A,TT1080V,BG017C
urb_ctran,2013,12.0,A,TT1080V,BG018C
urb_ctran,2013,61.0,A,TT1080V,CH001C
urb_ctran,2013,66.0,A,TT1080V,CH002C
urb_ctran,2013,57.0,A,TT1080V,CH003C
urb_ctran,2013,59.0,A,TT1080V,CH004C
urb_ctran,2013,57.0,A,TT1080V,CH005C
urb_ctran,2013,58.0,A,TT1080V,CH006C
urb_ctran,2013,66.0,A,TT1080V,CH007C
urb_ctran,2013,54.0,A,TT1080V,CH008C
urb_ctran,2013,59.0,A,TT1080V,CH009C
urb_ctran,2013,56.0,A,TT1080V,CH010C
urb_ctran,2013,78.0,A,TT1080V,DE001C
urb_ctran,2013,60.8,A,TT1080V,DE002C
urb_ctran,2013,49.9,A,TT1080V,DE003C
urb_ctran,2013,84.3,A,TT1080V,DE004C
urb_ctran,2013,83.0,A,TT1080V,DE005C
urb_ctran,2013,64.95,A,TT1080V,DE006C
urb_ctran,2013,75.8,A,TT1080V,DE007C
urb_ctran,2013,62.9,A,TT1080V,DE008C
urb_ctran,2013,52.5,A,TT1080V,DE009C
urb_ctran,2013,64.95,A,TT1080V,DE010C
urb_ctran,2013,64.95,A,TT1080V,DE011C
urb_ctran,2013,57.9,A,TT1080V,DE012C
urb_ctran,2013,61.8,A,TT1080V,DE013C
urb_ctran,2013,63.9,A,TT1080V,DE014C
urb_ctran,2013,64.95,A,TT1080V,DE015C
urb_ctran,2013,64.3,A,TT1080V,DE016C
urb_ctran,2013,52.7,A,TT1080V,DE017C
urb_ctran,2013,50.7,A,TT1080V,DE018C
urb_ctran,2013,74.5,A,TT1080V,DE019C
urb_ctran,2013,45.0,A,TT1080V,DE020C
urb_ctran,2013,64.95,A,TT1080V,DE021C
urb_ctran,2013,64.95,A,TT1080V,DE022C
urb_ctran,2013,42.0,A,TT1080V,DE023C
urb_ctran,2013,75.8,A,TT1080V,DE024C
urb_ctran,2013,50.0,A,TT1080V,DE025C
urb_ctran,2013,52.0,A,TT1080V,DE026C
urb_ctran,2013,39.6,A,TT1080V,DE027C
urb_ctran,2013,37.1,A,TT1080V,DE028C
urb_ctran,2013,38.0,A,TT1080V,DE029C
urb_ctran,2013,52.6,A,TT1080V,DE030C
urb_ctran,2013,57.4,A,TT1080V,DE031C
urb_ctran,2013,84.3,A,TT1080V,DE032C
urb_ctran,2013,54.0,A,TT1080V,DE033C
urb_ctran,2013,64.95,A,TT1080V,DE034C
urb_ctran,2013,74.5,A,TT1080V,DE035C
urb_ctran,2013,57.5,A,TT1080V,DE036C
urb_ctran,2013,55.0,A,TT1080V,DE037C
urb_ctran,2013,38.0,A,TT1080V,DE038C
urb_ctran,2013,82.7,A,TT1080V,DE039C
urb_ctran,2013,50.0,A,TT1080V,DE040C
urb_ctran,2013,50.1,A,TT1080V,DE041C
urb_ctran,2013,69.0,A,TT1080V,DE042C
urb_ctran,2013,75.8,A,TT1080V,DE043C
urb_ctran,2013,42.0,A,TT1080V,DE044C
urb_ctran,2013,48.0,A,TT1080V,DE045C
urb_ctran,2013,75.8,A,TT1080V,DE046C
urb_ctran,2013,48.6,A,TT1080V,DE047C
urb_ctran,2013,49.0,A,TT1080V,DE048C
urb_ctran,2013,42.5,A,TT1080V,DE049C
urb_ctran,2013,42.0,A,TT1080V,DE050C
urb_ctran,2013,51.5,A,TT1080V,DE051C
urb_ctran,2013,44.0,A,TT1080V,DE052C
urb_ctran,2013,39.6,A,TT1080V,DE053C
urb_ctran,2013,42.0,A,TT1080V,DE054C
urb_ctran,2013,46.55,A,TT1080V,DE055C
urb_ctran,2013,36.9,A,TT1080V,DE056C
urb_ctran,2013,45.35,A,TT1080V,DE057C
urb_ctran,2013,36.9,A,TT1080V,DE058C
urb_ctran,2013,36.9,A,TT1080V,DE059C
urb_ctran,2013,35.0,A,TT1080V,DE060C
urb_ctran,2013,38.0,A,TT1080V,DE061C
urb_ctran,2013,42.0,A,TT1080V,DE062C
urb_ctran,2013,39.0,A,TT1080V,DE063C
urb_ctran,2013,39.0,A,TT1080V,DE064C
urb_ctran,2013,75.8,A,TT1080V,DE065C
urb_ctran,2013,50.1,A,TT1080V,DE067C
urb_ctran,2013,35.0,A,TT1080V,DE068C
urb_ctran,2013,38.0,A,TT1080V,DE071C
urb_ctran,2013,61.9,A,TT1080V,DE072C
urb_ctran,2013,52.0,A,TT1080V,DE073C
urb_ctran,2013,47.1,A,TT1080V,DE074C
urb_ctran,2013,37.5,A,TT1080V,DE075C
urb_ctran,2013,42.0,A,TT1080V,DE076C
urb_ctran,2013,50.1,A,TT1080V,DE077C
urb_ctran,2013,38.0,A,TT1080V,DE078C
urb_ctran,2013,45.0,A,TT1080V,DE079C
urb_ctran,2013,64.95,A,TT1080V,DE080C
urb_ctran,2013,64.2,A,TT1080V,DE081C
urb_ctran,2013,64.95,A,TT1080V,DE082C
urb_ctran,2013,65.7,A,TT1080V,DE083C
urb_ctran,2013,49.0,A,TT1080V,DE084C
urb_ctran,2013,59.5,A,TT1080V,DE085C
urb_ctran,2013,59.9,A,TT1080V,DE086C
urb_ctran,2013,64.95,A,TT1080V,DE087C
urb_ctran,2013,64.95,A,TT1080V,DE088C
urb_ctran,2013,56.0,A,TT1080V,DE089C
urb_ctran,2013,64.95,A,TT1080V,DE090C
urb_ctran,2013,69.0,A,TT1080V,DE091C
urb_ctran,2013,61.3,A,TT1080V,DE092C
urb_ctran,2013,64.95,A,TT1080V,DE093C
