dataset,time,obs_value,freq,nace_r2,age,sex,unit,geo
lfst_r_lfe2en2,2015,12.4,A,K,Y_GE15,M,THS_PER,FI1B
lfst_r_lfe2en2,2015,352.3,A,K,Y_GE15,M,THS_PER,IT
lfst_r_lfe2en2,2015,29.0,A,K,Y_GE15,M,THS_PER,ITH3
lfst_r_lfe2en2,2015,48.7,A,K,Y_GE15,T,THS_PER,FI
lfst_r_lfe2en2,2015,26.2,A,K,Y_GE15,T,THS_PER,FI1B
lfst_r_lfe2en2,2015,643.7,A,K,Y_GE15,T,THS_PER,IT
lfst_r_lfe2en2,2015,59.7,A,K,Y_GE15,T,THS_PER,ITH3
lfst_r_lfe2en2,2015,2.1,A,L,Y15-24,F,THS_PER,IT
lfst_r_lfe2en2,2015,3.2,A,L,Y15-24,M,THS_PER,IT
lfst_r_lfe2en2,2015,5.2,A,L,Y15-24,T,THS_PER,IT
lfst_r_lfe2en2,2015,11.7,A,L,Y15-64,F,THS_PER,FI
lfst_r_lfe2en2,2015,4.9,A,L,Y15-64,F,THS_PER,FI1B
lfst_r_lfe2en2,2015,56.4,A,L,Y15-64,F,THS_PER,IT
lfst_r_lfe2en2,2015,4.5,A,L,Y15-64,F,THS_PER,ITH3
lfst_r_lfe2en2,2015,10.6,A,L,Y15-64,M,THS_PER,FI
lfst_r_lfe2en2,2015,4.2,A,L,Y15-64,M,THS_PER,FI1B
lfst_r_lfe2en2,2015,69.0,A,L,Y15-64,M,THS_PER,IT
lfst_r_lfe2en2,2015,5.6,A,L,Y15-64,M,THS_PER,ITH3
lfst_r_lfe2en2,2015,22.3,A,L,Y15-64,T,THS_PER,FI
lfst_r_lfe2en2,2015,9.1,A,L,Y15-64,T,THS_PER,FI1B
lfst_r_lfe2en2,2015,125.4,A,L,Y15-64,T,THS_PER,IT
lfst_r_lfe2en2,2015,10.0,A,L,Y15-64,T,THS_PER,ITH3
lfst_r_lfe2en2,2015,12.4,A,L,Y15-74,F,THS_PER,FI
lfst_r_lfe2en2,2015,5.0,A,L,Y15-74,F,THS_PER,FI1B
lfst_r_lfe2en2,2015,57.9,A,L,Y15-74,F,THS_PER,IT
lfst_r_lfe2en2,2015,4.5,A,L,Y15-74,F,THS_PER,ITH3
lfst_r_lfe2en2,2015,12.0,A,L,Y15-74,M,THS_PER,FI
lfst_r_lfe2en2,2015,4.6,A,L,Y15-74,M,THS_PER,FI1B
lfst_r_lfe2en2,2015,73.1,A,L,Y15-74,M,THS_PER,IT
lfst_r_lfe2en2,2015,5.6,A,L,Y15-74,M,THS_PER,ITH3
lfst_r_lfe2en2,2015,24.4,A,L,Y15-74,T,THS_PER,FI
lfst_r_lfe2en2,2015,9.6,A,L,Y15-74,T,THS_PER,FI1B
lfst_r_lfe2en2,2015,131.1,A,L,Y15-74,T,THS_PER,IT
lfst_r_lfe2en2,2015,10.0,A,L,Y15-74,T,THS_PER,ITH3
lfst_r_lfe2en2,2015,10.6,A,L,Y25-64,F,THS_PER,FI
lfst_r_lfe2en2,2015,4.5,A,L,Y25-64,F,THS_PER,FI1B
lfst_r_lfe2en2,2015,54.3,A,L,Y25-64,F,THS_PER,IT
lfst_r_lfe2en2,2015,4.1,A,L,Y25-64,F,THS_PER,ITH3
lfst_r_lfe2en2,2015,9.9,A,L,Y25-64,M,THS_PER,FI
lfst_r_lfe2en2,2015,4.0,A,L,Y25-64,M,THS_PER,FI1B
lfst_r_lfe2en2,2015,65.8,A,L,Y25-64,M,THS_PER,IT
lfst_r_lfe2en2,2015,5.6,A,L,Y25-64,M,THS_PER,ITH3
lfst_r_lfe2en2,2015,20.6,A,L,Y25-64,T,THS_PER,FI
lfst_r_lfe2en2,2015,8.5,A,L,Y25-64,T,THS_PER,FI1B
lfst_r_lfe2en2,2015,120.1,A,L,Y25-64,T,THS_PER,IT
lfst_r_lfe2en2,2015,9.7,A,L,Y25-64,T,THS_PER,ITH3
lfst_r_lfe2en2,2015,1.5,A,L,Y65-74,F,THS_PER,IT
lfst_r_lfe2en2,2015,4.2,A,L,Y65-74,M,THS_PER,IT
lfst_r_lfe2en2,2015,2.0,A,L,Y65-74,T,THS_PER,FI
lfst_r_lfe2en2,2015,5.7,A,L,Y65-74,T,THS_PER,IT
lfst_r_lfe2en2,2015,12.4,A,L,Y_GE15,F,THS_PER,FI
lfst_r_lfe2en2,2015,5.0,A,L,Y_GE15,F,THS_PER,FI1B
lfst_r_lfe2en2,2015,58.2,A,L,Y_GE15,F,THS_PER,IT
lfst_r_lfe2en2,2015,4.5,A,L,Y_GE15,F,THS_PER,ITH3
lfst_r_lfe2en2,2015,12.0,A,L,Y_GE15,M,THS_PER,FI
lfst_r_lfe2en2,2015,4.6,A,L,Y_GE15,M,THS_PER,FI1B
lfst_r_lfe2en2,2015,74.1,A,L,Y_GE15,M,THS_PER,IT
lfst_r_lfe2en2,2015,5.6,A,L,Y_GE15,M,THS_PER,ITH3
lfst_r_lfe2en2,2015,24.4,A,L,Y_GE15,T,THS_PER,FI
lfst_r_lfe2en2,2015,9.6,A,L,Y_GE15,T,THS_PER,FI1B
lfst_r_lfe2en2,2015,132.3,A,L,Y_GE15,T,THS_PER,IT
lfst_r_lfe2en2,2015,10.0,A,L,Y_GE15,T,THS_PER,ITH3
lfst_r_lfe2en2,2015,14.3,A,M_N,Y15-24,F,THS_PER,FI
lfst_r_lfe2en2,2015,5.2,A,M_N,Y15-24,F,THS_PER,FI1B
lfst_r_lfe2en2,2015,34.5,A,M_N,Y15-24,F,THS_PER,IT
lfst_r_lfe2en2,2015,2.4,A,M_N,Y15-24,F,THS_PER,ITH3
lfst_r_lfe2en2,2015,12.9,A,M_N,Y15-24,M,THS_PER,FI
lfst_r_lfe2en2,2015,5.0,A,M_N,Y15-24,M,THS_PER,FI1B
lfst_r_lfe2en2,2015,37.1,A,M_N,Y15-24,M,THS_PER,IT
lfst_r_lfe2en2,2015,1.9,A,M_N,Y15-24,M,THS_PER,ITH3
lfst_r_lfe2en2,2015,27.2,A,M_N,Y15-24,T,THS_PER,FI
lfst_r_lfe2en2,2015,10.2,A,M_N,Y15-24,T,THS_PER,FI1B
lfst_r_lfe2en2,2015,71.6,A,M_N,Y15-24,T,THS_PER,IT
lfst_r_lfe2en2,2015,4.3,A,M_N,Y15-24,T,THS_PER,ITH3
lfst_r_lfe2en2,2015,120.5,A,M_N,Y15-64,F,THS_PER,FI
lfst_r_lfe2en2,2015,50.8,A,M_N,Y15-64,F,THS_PER,FI1B
lfst_r_lfe2en2,2015,1128.3,A,M_N,Y15-64,F,THS_PER,IT
lfst_r_lfe2en2,2015,85.5,A,M_N,Y15-64,F,THS_PER,ITH3
lfst_r_lfe2en2,2015,147.7,A,M_N,Y15-64,M,THS_PER,FI
lfst_r_lfe2en2,2015,63.1,A,M_N,Y15-64,M,THS_PER,FI1B
lfst_r_lfe2en2,2015,1181.3,A,M_N,Y15-64,M,THS_PER,IT
lfst_r_lfe2en2,2015,89.9,A,M_N,Y15-64,M,THS_PER,ITH3
lfst_r_lfe2en2,2015,268.1,A,M_N,Y15-64,T,THS_PER,FI
lfst_r_lfe2en2,2015,114.0,A,M_N,Y15-64,T,THS_PER,FI1B
lfst_r_lfe2en2,2015,2309.6,A,M_N,Y15-64,T,THS_PER,IT
lfst_r_lfe2en2,2015,175.4,A,M_N,Y15-64,T,THS_PER,ITH3
lfst_r_lfe2en2,2015,123.5,A,M_N,Y15-74,F,THS_PER,FI
lfst_r_lfe2en2,2015,51.9,A,M_N,Y15-74,F,THS_PER,FI1B
lfst_r_lfe2en2,2015,1139.2,A,M_N,Y15-74,F,THS_PER,IT
lfst_r_lfe2en2,2015,86.2,A,M_N,Y15-74,F,THS_PER,ITH3
lfst_r_lfe2en2,2015,154.0,A,M_N,Y15-74,M,THS_PER,FI
lfst_r_lfe2en2,2015,66.1,A,M_N,Y15-74,M,THS_PER,FI1B
lfst_r_lfe2en2,2015,1230.0,A,M_N,Y15-74,M,THS_PER,IT
lfst_r_lfe2en2,2015,92.9,A,M_N,Y15-74,M,THS_PER,ITH3
lfst_r_lfe2en2,2015,277.5,A,M_N,Y15-74,T,THS_PER,FI
lfst_r_lfe2en2,2015,118.0,A,M_N,Y15-74,T,THS_PER,FI1B
lfst_r_lfe2en2,2015,2369.2,A,M_N,Y15-74,T,THS_PER,IT
lfst_r_lfe2en2,2015,179.1,A,M_N,Y15-74,T,THS_PER,ITH3
lfst_r_lfe2en2,2015,106.2,A,M_N,Y25-64,F,THS_PER,FI
lfst_r_lfe2en2,2015,45.7,A,M_N,Y25-64,F,THS_PER,FI1B
lfst_r_lfe2en2,2015,1093.8,A,M_N,Y25-64,F,THS_PER,IT
lfst_r_lfe2en2,2015,83.1,A,M_N,Y25-64,F,THS_PER,ITH3
lfst_r_lfe2en2,2015,134.8,A,M_N,Y25-64,M,THS_PER,FI
lfst_r_lfe2en2,2015,58.1,A,M_N,Y25-64,M,THS_PER,FI1B
lfst_r_lfe2en2,2015,1144.2,A,M_N,Y25-64,M,THS_PER,IT
lfst_r_lfe2en2,2015,88.0,A,M_N,Y25-64,M,THS_PER,ITH3
lfst_r_lfe2en2,2015,241.0,A,M_N,Y25-64,T,THS_PER,FI
lfst_r_lfe2en2,2015,103.8,A,M_N,Y25-64,T,THS_PER,FI1B
lfst_r_lfe2en2,2015,2238.0,A,M_N,Y25-64,T,THS_PER,IT
lfst_r_lfe2en2,2015,171.1,A,M_N,Y25-64,T,THS_PER,ITH3
lfst_r_lfe2en2,2015,3.0,A,M_N,Y65-74,F,THS_PER,FI
lfst_r_lfe2en2,2015,10.8,A,M_N,Y65-74,F,THS_PER,IT
lfst_r_lfe2en2,2015,6.4,A,M_N,Y65-74,M,THS_PER,FI
lfst_r_lfe2en2,2015,3.0,A,M_N,Y65-74,M,THS_PER,FI1B
lfst_r_lfe2en2,2015,48.7,A,M_N,Y65-74,M,THS_PER,IT
lfst_r_lfe2en2,2015,2.9,A,M_N,Y65-74,M,THS_PER,ITH3
lfst_r_lfe2en2,2015,9.4,A,M_N,Y65-74,T,THS_PER,FI
lfst_r_lfe2en2,2015,4.0,A,M_N,Y65-74,T,THS_PER,FI1B
lfst_r_lfe2en2,2015,59.6,A,M_N,Y65-74,T,THS_PER,IT
lfst_r_lfe2en2,2015,3.6,A,M_N,Y65-74,T,THS_PER,ITH3
lfst_r_lfe2en2,2015,123.5,A,M_N,Y_GE15,F,THS_PER,FI
lfst_r_lfe2en2,2015,51.9,A,M_N,Y_GE15,F,THS_PER,FI1B
lfst_r_lfe2en2,2015,1140.1,A,M_N,Y_GE15,F,THS_PER,IT
lfst_r_lfe2en2,2015,86.2,A,M_N,Y_GE15,F,THS_PER,ITH3
lfst_r_lfe2en2,2015,154.0,A,M_N,Y_GE15,M,THS_PER,FI
lfst_r_lfe2en2,2015,66.1,A,M_N,Y_GE15,M,THS_PER,FI1B
lfst_r_lfe2en2,2015,1244.0,A,M_N,Y_GE15,M,THS_PER,IT
lfst_r_lfe2en2,2015,94.4,A,M_N,Y_GE15,M,THS_PER,ITH3
lfst_r_lfe2en2,2015,277.5,A,M_N,Y_GE15,T,THS_PER,FI
lfst_r_lfe2en2,2015,118.0,A,M_N,Y_GE15,T,THS_PER,FI1B
lfst_r_lfe2en2,2015,2384.1,A,M_N,Y_GE15,T,THS_PER,IT
lfst_r_lfe2en2,2015,180.7,A,M_N,Y_GE15,T,THS_PER,ITH3
lfst_r_lfe2en2,2015,4.3,A,NRP,Y15-64,F,THS_PER,FI
lfst_r_lfe2en2,2015,3.4,A,NRP,Y15-64,M,THS_PER,FI
lfst_r_lfe2en2,2015,7.7,A,NRP,Y15-64,T,THS_PER,FI
lfst_r_lfe2en2,2015,3.4,A,NRP,Y15-64,T,THS_PER,FI1B
lfst_r_lfe2en2,2015,4.7,A,NRP,Y15-74,F,THS_PER,FI
lfst_r_lfe2en2,2015,3.9,A,NRP,Y15-74,M,THS_PER,FI
lfst_r_lfe2en2,2015,8.6,A,NRP,Y15-74,T,THS_PER,FI
lfst_r_lfe2en2,2015,3.6,A,NRP,Y15-74,T,THS_PER,FI1B
lfst_r_lfe2en2,2015,3.8,A,NRP,Y25-64,F,THS_PER,FI
lfst_r_lfe2en2,2015,2.9,A,NRP,Y25-64,M,THS_PER,FI
lfst_r_lfe2en2,2015,6.7,A,NRP,Y25-64,T,THS_PER,FI
lfst_r_lfe2en2,2015,2.9,A,NRP,Y25-64,T,THS_PER,FI1B
lfst_r_lfe2en2,2015,4.7,A,NRP,Y_GE15,F,THS_PER,FI
lfst_r_lfe2en2,2015,3.9,A,NRP,Y_GE15,M,THS_PER,FI
lfst_r_lfe2en2,2015,8.6,A,NRP,Y_GE15,T,THS_PER,FI
lfst_r_lfe2en2,2015,3.6,A,NRP,Y_GE15,T,THS_PER,FI1B
lfst_r_lfe2en2,2015,32.9,A,O-Q,Y15-24,F,THS_PER,FI
lfst_r_lfe2en2,2015,10.4,A,O-Q,Y15-24,F,THS_PER,FI1B
lfst_r_lfe2en2,2015,33.6,A,O-Q,Y15-24,F,THS_PER,IT
lfst_r_lfe2en2,2015,4.0,A,O-Q,Y15-24,F,THS_PER,ITH3
lfst_r_lfe2en2,2015,8.1,A,O-Q,Y15-24,M,THS_PER,FI
lfst_r_lfe2en2,2015,3.0,A,O-Q,Y15-24,M,THS_PER,FI1B
lfst_r_lfe2en2,2015,23.5,A,O-Q,Y15-24,M,THS_PER,IT
lfst_r_lfe2en2,2015,41.0,A,O-Q,Y15-24,T,THS_PER,FI
lfst_r_lfe2en2,2015,13.4,A,O-Q,Y15-24,T,THS_PER,FI1B
lfst_r_lfe2en2,2015,57.1,A,O-Q,Y15-24,T,THS_PER,IT
lfst_r_lfe2en2,2015,4.9,A,O-Q,Y15-24,T,THS_PER,ITH3
lfst_r_lfe2en2,2015,523.7,A,O-Q,Y15-64,F,THS_PER,FI
lfst_r_lfe2en2,2015,150.2,A,O-Q,Y15-64,F,THS_PER,FI1B
lfst_r_lfe2en2,2015,2784.8,A,O-Q,Y15-64,F,THS_PER,IT
lfst_r_lfe2en2,2015,233.4,A,O-Q,Y15-64,F,THS_PER,ITH3
lfst_r_lfe2en2,2015,152.0,A,O-Q,Y15-64,M,THS_PER,FI
lfst_r_lfe2en2,2015,49.0,A,O-Q,Y15-64,M,THS_PER,FI1B
lfst_r_lfe2en2,2015,1748.1,A,O-Q,Y15-64,M,THS_PER,IT
lfst_r_lfe2en2,2015,106.6,A,O-Q,Y15-64,M,THS_PER,ITH3
lfst_r_lfe2en2,2015,675.8,A,O-Q,Y15-64,T,THS_PER,FI
lfst_r_lfe2en2,2015,199.2,A,O-Q,Y15-64,T,THS_PER,FI1B
lfst_r_lfe2en2,2015,4532.8,A,O-Q,Y15-64,T,THS_PER,IT
lfst_r_lfe2en2,2015,340.0,A,O-Q,Y15-64,T,THS_PER,ITH3
lfst_r_lfe2en2,2015,533.7,A,O-Q,Y15-74,F,THS_PER,FI
lfst_r_lfe2en2,2015,154.1,A,O-Q,Y15-74,F,THS_PER,FI1B
lfst_r_lfe2en2,2015,2806.0,A,O-Q,Y15-74,F,THS_PER,IT
lfst_r_lfe2en2,2015,234.4,A,O-Q,Y15-74,F,THS_PER,ITH3
lfst_r_lfe2en2,2015,155.5,A,O-Q,Y15-74,M,THS_PER,FI
lfst_r_lfe2en2,2015,50.3,A,O-Q,Y15-74,M,THS_PER,FI1B
lfst_r_lfe2en2,2015,1789.4,A,O-Q,Y15-74,M,THS_PER,IT
lfst_r_lfe2en2,2015,108.4,A,O-Q,Y15-74,M,THS_PER,ITH3
lfst_r_lfe2en2,2015,689.2,A,O-Q,Y15-74,T,THS_PER,FI
lfst_r_lfe2en2,2015,204.3,A,O-Q,Y15-74,T,THS_PER,FI1B
lfst_r_lfe2en2,2015,4595.4,A,O-Q,Y15-74,T,THS_PER,IT
lfst_r_lfe2en2,2015,342.7,A,O-Q,Y15-74,T,THS_PER,ITH3
lfst_r_lfe2en2,2015,490.9,A,O-Q,Y25-64,F,THS_PER,FI
lfst_r_lfe2en2,2015,139.8,A,O-Q,Y25-64,F,THS_PER,FI1B
lfst_r_lfe2en2,2015,2751.2,A,O-Q,Y25-64,F,THS_PER,IT
lfst_r_lfe2en2,2015,229.4,A,O-Q,Y25-64,F,THS_PER,ITH3
lfst_r_lfe2en2,2015,143.9,A,O-Q,Y25-64,M,THS_PER,FI
lfst_r_lfe2en2,2015,46.0,A,O-Q,Y25-64,M,THS_PER,FI1B
lfst_r_lfe2en2,2015,1724.6,A,O-Q,Y25-64,M,THS_PER,IT
lfst_r_lfe2en2,2015,105.8,A,O-Q,Y25-64,M,THS_PER,ITH3
lfst_r_lfe2en2,2015,634.8,A,O-Q,Y25-64,T,THS_PER,FI
lfst_r_lfe2en2,2015,185.8,A,O-Q,Y25-64,T,THS_PER,FI1B
lfst_r_lfe2en2,2015,4475.7,A,O-Q,Y25-64,T,THS_PER,IT
lfst_r_lfe2en2,2015,335.2,A,O-Q,Y25-64,T,THS_PER,ITH3
lfst_r_lfe2en2,2015,10.0,A,O-Q,Y65-74,F,THS_PER,FI
lfst_r_lfe2en2,2015,3.9,A,O-Q,Y65-74,F,THS_PER,FI1B
lfst_r_lfe2en2,2015,21.2,A,O-Q,Y65-74,F,THS_PER,IT
lfst_r_lfe2en2,2015,3.4,A,O-Q,Y65-74,M,THS_PER,FI
lfst_r_lfe2en2,2015,41.4,A,O-Q,Y65-74,M,THS_PER,IT
lfst_r_lfe2en2,2015,1.7,A,O-Q,Y65-74,M,THS_PER,ITH3
lfst_r_lfe2en2,2015,13.4,A,O-Q,Y65-74,T,THS_PER,FI
lfst_r_lfe2en2,2015,5.2,A,O-Q,Y65-74,T,THS_PER,FI1B
lfst_r_lfe2en2,2015,62.6,A,O-Q,Y65-74,T,THS_PER,IT
lfst_r_lfe2en2,2015,2.7,A,O-Q,Y65-74,T,THS_PER,ITH3
lfst_r_lfe2en2,2015,533.7,A,O-Q,Y_GE15,F,THS_PER,FI
lfst_r_lfe2en2,2015,154.1,A,O-Q,Y_GE15,F,THS_PER,FI1B
lfst_r_lfe2en2,2015,2806.3,A,O-Q,Y_GE15,F,THS_PER,IT
lfst_r_lfe2en2,2015,234.7,A,O-Q,Y_GE15,F,THS_PER,ITH3
lfst_r_lfe2en2,2015,155.5,A,O-Q,Y_GE15,M,THS_PER,FI
lfst_r_lfe2en2,2015,50.3,A,O-Q,Y_GE15,M,THS_PER,FI1B
lfst_r_lfe2en2,2015,1792.0,A,O-Q,Y_GE15,M,THS_PER,IT
lfst_r_lfe2en2,2015,108.4,A,O-Q,Y_GE15,M,THS_PER,ITH3
lfst_r_lfe2en2,2015,689.2,A,O-Q,Y_GE15,T,THS_PER,FI
lfst_r_lfe2en2,2015,204.3,A,O-Q,Y_GE15,T,THS_PER,FI1B
lfst_r_lfe2en2,2015,4598.3,A,O-Q,Y_GE15,T,THS_PER,IT
lfst_r_lfe2en2,2015,343.1,A,O-Q,Y_GE15,T,THS_PER,ITH3
lfst_r_lfe2en2,2015,16.1,A,R-U,Y15-24,F,THS_PER,FI
lfst_r_lfe2en2,2015,6.4,A,R-U,Y15-24,F,THS_PER,FI1B
lfst_r_lfe2en2,2015,63.8,A,R-U,Y15-24,F,THS_PER,IT
lfst_r_lfe2en2,2015,6.1,A,R-U,Y15-24,F,THS_PER,ITH3
lfst_r_lfe2en2,2015,8.5,A,R-U,Y15-24,M,THS_PER,FI
lfst_r_lfe2en2,2015,3.4,A,R-U,Y15-24,M,THS_PER,FI1B
lfst_r_lfe2en2,2015,30.1,A,R-U,Y15-24,M,THS_PER,IT
lfst_r_lfe2en2,2015,3.1,A,R-U,Y15-24,M,THS_PER,ITH3
lfst_r_lfe2en2,2015,24.7,A,R-U,Y15-24,T,THS_PER,FI
lfst_r_lfe2en2,2015,9.8,A,R-U,Y15-24,T,THS_PER,FI1B
lfst_r_lfe2en2,2015,93.9,A,R-U,Y15-24,T,THS_PER,IT
lfst_r_lfe2en2,2015,9.2,A,R-U,Y15-24,T,THS_PER,ITH3
lfst_r_lfe2en2,2015,89.4,A,R-U,Y15-64,F,THS_PER,FI
lfst_r_lfe2en2,2015,34.0,A,R-U,Y15-64,F,THS_PER,FI1B
lfst_r_lfe2en2,2015,1203.3,A,R-U,Y15-64,F,THS_PER,IT
lfst_r_lfe2en2,2015,95.7,A,R-U,Y15-64,F,THS_PER,ITH3
lfst_r_lfe2en2,2015,50.1,A,R-U,Y15-64,M,THS_PER,FI
lfst_r_lfe2en2,2015,19.4,A,R-U,Y15-64,M,THS_PER,FI1B
lfst_r_lfe2en2,2015,509.6,A,R-U,Y15-64,M,THS_PER,IT
lfst_r_lfe2en2,2015,31.9,A,R-U,Y15-64,M,THS_PER,ITH3
lfst_r_lfe2en2,2015,139.5,A,R-U,Y15-64,T,THS_PER,FI
lfst_r_lfe2en2,2015,53.4,A,R-U,Y15-64,T,THS_PER,FI1B
lfst_r_lfe2en2,2015,1713.0,A,R-U,Y15-64,T,THS_PER,IT
lfst_r_lfe2en2,2015,127.6,A,R-U,Y15-64,T,THS_PER,ITH3
lfst_r_lfe2en2,2015,91.9,A,R-U,Y15-74,F,THS_PER,FI
lfst_r_lfe2en2,2015,34.9,A,R-U,Y15-74,F,THS_PER,FI1B
lfst_r_lfe2en2,2015,1228.8,A,R-U,Y15-74,F,THS_PER,IT
lfst_r_lfe2en2,2015,98.0,A,R-U,Y15-74,F,THS_PER,ITH3
lfst_r_lfe2en2,2015,52.9,A,R-U,Y15-74,M,THS_PER,FI
lfst_r_lfe2en2,2015,20.5,A,R-U,Y15-74,M,THS_PER,FI1B
lfst_r_lfe2en2,2015,532.5,A,R-U,Y15-74,M,THS_PER,IT
lfst_r_lfe2en2,2015,34.8,A,R-U,Y15-74,M,THS_PER,ITH3
lfst_r_lfe2en2,2015,144.8,A,R-U,Y15-74,T,THS_PER,FI
lfst_r_lfe2en2,2015,55.5,A,R-U,Y15-74,T,THS_PER,FI1B
lfst_r_lfe2en2,2015,1761.4,A,R-U,Y15-74,T,THS_PER,IT
lfst_r_lfe2en2,2015,132.7,A,R-U,Y15-74,T,THS_PER,ITH3
lfst_r_lfe2en2,2015,73.2,A,R-U,Y25-64,F,THS_PER,FI
lfst_r_lfe2en2,2015,27.6,A,R-U,Y25-64,F,THS_PER,FI1B
lfst_r_lfe2en2,2015,1139.5,A,R-U,Y25-64,F,THS_PER,IT
lfst_r_lfe2en2,2015,89.6,A,R-U,Y25-64,F,THS_PER,ITH3
lfst_r_lfe2en2,2015,41.6,A,R-U,Y25-64,M,THS_PER,FI
lfst_r_lfe2en2,2015,16.0,A,R-U,Y25-64,M,THS_PER,FI1B
lfst_r_lfe2en2,2015,479.5,A,R-U,Y25-64,M,THS_PER,IT
lfst_r_lfe2en2,2015,28.7,A,R-U,Y25-64,M,THS_PER,ITH3
lfst_r_lfe2en2,2015,114.9,A,R-U,Y25-64,T,THS_PER,FI
lfst_r_lfe2en2,2015,43.6,A,R-U,Y25-64,T,THS_PER,FI1B
lfst_r_lfe2en2,2015,1619.0,A,R-U,Y25-64,T,THS_PER,IT
lfst_r_lfe2en2,2015,118.4,A,R-U,Y25-64,T,THS_PER,ITH3
lfst_r_lfe2en2,2015,2.5,A,R-U,Y65-74,F,THS_PER,FI
lfst_r_lfe2en2,2015,25.5,A,R-U,Y65-74,F,THS_PER,IT
lfst_r_lfe2en2,2015,2.3,A,R-U,Y65-74,F,THS_PER,ITH3
lfst_r_lfe2en2,2015,2.8,A,R-U,Y65-74,M,THS_PER,FI
lfst_r_lfe2en2,2015,22.9,A,R-U,Y65-74,M,THS_PER,IT
lfst_r_lfe2en2,2015,2.9,A,R-U,Y65-74,M,THS_PER,ITH3
lfst_r_lfe2en2,2015,5.3,A,R-U,Y65-74,T,THS_PER,FI
lfst_r_lfe2en2,2015,2.1,A,R-U,Y65-74,T,THS_PER,FI1B
lfst_r_lfe2en2,2015,48.4,A,R-U,Y65-74,T,THS_PER,IT
lfst_r_lfe2en2,2015,5.1,A,R-U,Y65-74,T,THS_PER,ITH3
lfst_r_lfe2en2,2015,91.9,A,R-U,Y_GE15,F,THS_PER,FI
lfst_r_lfe2en2,2015,34.9,A,R-U,Y_GE15,F,THS_PER,FI1B
lfst_r_lfe2en2,2015,1229.5,A,R-U,Y_GE15,F,THS_PER,IT
lfst_r_lfe2en2,2015,98.0,A,R-U,Y_GE15,F,THS_PER,ITH3
lfst_r_lfe2en2,2015,52.9,A,R-U,Y_GE15,M,THS_PER,FI
lfst_r_lfe2en2,2015,20.5,A,R-U,Y_GE15,M,THS_PER,FI1B
lfst_r_lfe2en2,2015,535.6,A,R-U,Y_GE15,M,THS_PER,IT
lfst_r_lfe2en2,2015,34.8,A,R-U,Y_GE15,M,THS_PER,ITH3
lfst_r_lfe2en2,2015,144.8,A,R-U,Y_GE15,T,THS_PER,FI
lfst_r_lfe2en2,2015,55.5,A,R-U,Y_GE15,T,THS_PER,FI1B
lfst_r_lfe2en2,2015,1765.1,A,R-U,Y_GE15,T,THS_PER,IT
lfst_r_lfe2en2,2015,132.7,A,R-U,Y_GE15,T,THS_PER,ITH3
lfst_r_lfe2en2,2015,134.5,A,TOTAL,Y15-24,F,THS_PER,FI
lfst_r_lfe2en2,2015,47.3,A,TOTAL,Y15-24,F,THS_PER,FI1B
lfst_r_lfe2en2,2015,359.0,A,TOTAL,Y15-24,F,THS_PER,IT
lfst_r_lfe2en2,2015,38.3,A,TOTAL,Y15-24,F,THS_PER,ITH3
lfst_r_lfe2en2,2015,118.2,A,TOTAL,Y15-24,M,THS_PER,FI
lfst_r_lfe2en2,2015,35.3,A,TOTAL,Y15-24,M,THS_PER,FI1B
lfst_r_lfe2en2,2015,568.8,A,TOTAL,Y15-24,M,THS_PER,IT
lfst_r_lfe2en2,2015,57.5,A,TOTAL,Y15-24,M,THS_PER,ITH3
lfst_r_lfe2en2,2015,252.6,A,TOTAL,Y15-24,T,THS_PER,FI
lfst_r_lfe2en2,2015,82.6,A,TOTAL,Y15-24,T,THS_PER,FI1B
lfst_r_lfe2en2,2015,927.7,A,TOTAL,Y15-24,T,THS_PER,IT
lfst_r_lfe2en2,2015,95.8,A,TOTAL,Y15-24,T,THS_PER,ITH3
lfst_r_lfe2en2,2015,1161.8,A,TOTAL,Y15-64,F,THS_PER,FI
lfst_r_lfe2en2,2015,390.9,A,TOTAL,Y15-64,F,THS_PER,FI1B
lfst_r_lfe2en2,2015,9254.8,A,TOTAL,Y15-64,F,THS_PER,IT
lfst_r_lfe2en2,2015,850.5,A,TOTAL,Y15-64,F,THS_PER,ITH3
lfst_r_lfe2en2,2015,1206.1,A,TOTAL,Y15-64,M,THS_PER,FI
lfst_r_lfe2en2,2015,388.0,A,TOTAL,Y15-64,M,THS_PER,FI1B
lfst_r_lfe2en2,2015,12717.8,A,TOTAL,Y15-64,M,THS_PER,IT
lfst_r_lfe2en2,2015,1159.5,A,TOTAL,Y15-64,M,THS_PER,ITH3
lfst_r_lfe2en2,2015,2367.9,A,TOTAL,Y15-64,T,THS_PER,FI
lfst_r_lfe2en2,2015,778.9,A,TOTAL,Y15-64,T,THS_PER,FI1B
lfst_r_lfe2en2,2015,21972.6,A,TOTAL,Y15-64,T,THS_PER,IT
lfst_r_lfe2en2,2015,2009.9,A,TOTAL,Y15-64,T,THS_PER,ITH3
lfst_r_lfe2en2,2015,1188.1,A,TOTAL,Y15-74,F,THS_PER,FI
lfst_r_lfe2en2,2015,399.6,A,TOTAL,Y15-74,F,THS_PER,FI1B
lfst_r_lfe2en2,2015,9370.3,A,TOTAL,Y15-74,F,THS_PER,IT
lfst_r_lfe2en2,2015,859.6,A,TOTAL,Y15-74,F,THS_PER,ITH3
